codigo_ine,municipio,provincia,municipio_nombre_humano,num_colegios,num_universidades
49053,Coreses,Zamora,Coreses,1,0
27014,Corgo (O),Lugo,O Corgo,40,0
10067,Coria,Cáceres,Coria,10,0
41034,Coria del Río,Sevilla,Coria del Río,22,0
41035,Coripe,Sevilla,Coripe,4,0
15029,Coristanco,A Coruña,Coristanco,503,0
26054,Cornago,La Rioja,Cornago,0,0
8073,Cornellà de Llobregat,Barcelona,Cornellà de Llobregat,41,0
17056,Cornellà del Terri,Girona,Cornellà del Terri,2,0
43049,Cornudella de Montsant,Tarragona,Cornudella de Montsant,4,0
6039,Coronada (La),Badajoz,La Coronada,1,0
41036,Coronil (El),Sevilla,El Coronil,4,0
28048,Corpa,Madrid,Corpa,1,0
26055,Corporales,La Rioja,Corporales,0,0
45054,Corral de Almaguer,Toledo,Corral de Almaguer,4,0
40061,Corral de Ayllón,Segovia,Corral de Ayllón,0,0
13035,Corral de Calatrava,Ciudad Real,Corral de Calatrava,1,0
2027,Corral-Rubio,Albacete,Corral-Rubio,0,0
41037,Corrales (Los),Sevilla,Los Corrales,0,0
39025,Corrales de Buelna (Los),Cantabria,Los Corrales de Buelna,0,0
47056,Corrales de Duero,Valladolid,Corrales de Duero,0,0
49054,Corrales del Vino,Zamora,Corrales del Vino,2,0
6040,Corte de Peleas,Badajoz,Corte de Peleas,1,0
21024,Corteconcepción,Huelva,Corteconcepción,1,0
32027,Cortegada,Ourense,Cortegada,0,0
21025,Cortegana,Huelva,Cortegana,1,0
21026,Cortelazor,Huelva,Cortelazor,0,0
31078,Cortes,Navarra,Cortes,0,0
44084,Cortes de Aragón,Teruel,Cortes de Aragón,0,0
12048,Cortes de Arenoso,Castellón,Cortes de Arenoso,1,0
18053,Cortes de Baza,Granada,Cortes de Baza,1,0
29046,Cortes de la Frontera,Málaga,Cortes de la Frontera,4,0
46099,Cortes de Pallás,Valencia,Cortes de Pallás,2,0
18054,Cortes y Graena,Granada,Cortes y Graena,0,0
13036,Cortijos (Los),Ciudad Real,Los Cortijos,0,0
24059,Corullón,León,Corullón,1,0
15030,Coruña (A),A Coruña,A Coruña,104,3
9112,Coruña del Conde,Burgos,Coruña del Conde,0,0
33020,Corvera de Asturias,Asturias,Corvera de Asturias,0,0
39026,Corvera de Toranzo,Cantabria,Corvera de Toranzo,0,0
44085,Cosa,Teruel,Cosa,0,0
42068,Coscurita,Soria,Coscurita,0,0
28049,Coslada,Madrid,Coslada,44,0
27015,Cospeito,Lugo,Cospeito,2,0
7017,Costitx,Illes Balears,Costitx,1,0
12049,Costur,Castellón,Costur,1,0
50088,Cosuenda,Zaragoza,Cosuenda,1,0
49055,Cotanes del Monte,Zamora,Cotanes del Monte,0,0
46100,Cotes,Valencia,Cotes,0,0
2028,Cotillas,Albacete,Cotillas,0,0
42069,Covaleda,Soria,Covaleda,3,0
9113,Covarrubias,Burgos,Covarrubias,1,0
36013,Covelo,Pontevedra,Covelo,2,0
12050,Coves de Vinromà (Les),Castellón,Les Coves de Vinromà,1,0
3058,Cox,Alicante,Cox,6,0
13037,Cózar,Ciudad Real,Cózar,1,0
40902,Cozuelos de Fuentidueña,Segovia,Cozuelos de Fuentidueña,0,0
36014,Crecente,Pontevedra,Crecente,3,0
43050,Creixell,Tarragona,Creixell,0,0
24060,Crémenes,León,Crémenes,0,0
17058,Crespià,Girona,Crespià,0,0
5065,Crespos,Ávila,Crespos,1,0
44086,Cretas,Teruel,Cretas,2,0
3059,Crevillent,Alicante,Crevillent,16,0
6041,Cristina,Badajoz,Cristina,0,0
37112,Cristóbal,Salamanca,Cristóbal,0,0
44087,Crivillén,Teruel,Crivillén,0,0
17901,Cruïlles Monells i Sant Sadurní de l'Heura,Girona,Cruïlles Monells i Sant Sadurní de l'Heura,0,0
10068,Cuacos de Yuste,Cáceres,Cuacos de Yuste,1,0
24061,Cuadros,León,Cuadros,4,0
32028,Cualedro,Ourense,Cualedro,1,0
50089,Cuarte de Huerva,Zaragoza,Cuarte de Huerva,7,0
44088,Cuba (La),Teruel,La Cuba,0,0
28050,Cubas de la Sagra,Madrid,Cubas de la Sagra,0,0
50090,Cubel,Zaragoza,Cubel,0,0
8074,Cubelles,Barcelona,Cubelles,8,0
25079,Cubells,Lleida,Cubells,1,0
42070,Cubilla,Soria,Cubilla,0,0
34066,Cubillas de Cerrato,Palencia,Cubillas de Cerrato,0,0
24062,Cubillas de los Oteros,León,Cubillas de los Oteros,0,0
24063,Cubillas de Rueda,León,Cubillas de Rueda,0,0
47057,Cubillas de Santa Marta,Valladolid,Cubillas de Santa Marta,0,0
40062,Cubillo,Segovia,Cubillo,0,0
19102,Cubillo de Uceda (El),Guadalajara,El Cubillo de Uceda,0,0
9114,Cubillo del Campo,Burgos,Cubillo del Campo,0,0
49056,Cubillos,Zamora,Cubillos,0,0
24064,Cubillos del Sil,León,Cubillos del Sil,1,0
44089,Cubla,Teruel,Cubla,0,0
49057,Cubo de Benavente,Zamora,Cubo de Benavente,0,0
9115,Cubo de Bureba,Burgos,Cubo de Bureba,0,0
37113,Cubo de Don Sancho (El),Salamanca,El Cubo de Don Sancho,1,0
42071,Cubo de la Solana,Soria,Cubo de la Solana,0,0
49058,Cubo de Tierra del Vino (El),Zamora,El Cubo de Tierra del Vino,1,0
44090,Cucalón,Teruel,Cucalón,0,0
33021,Cudillero,Asturias,Cudillero,4,0
49059,Cuelgamures,Zamora,Cuelgamures,0,0
40063,Cuéllar,Segovia,Cuéllar,8,0
16078,Cuenca,Cuenca,Cuenca,0,1
47058,Cuenca de Campos,Valladolid,Cuenca de Campos,0,0
50091,Cuerlas (Las),Zaragoza,Las Cuerlas,0,0
45055,Cuerva,Toledo,Cuerva,1,0
41903,Cuervo (El),Teruel,El Cuervo,0,0
44092,Cuervo de Sevilla (El),Sevilla,El Cuervo de Sevilla,7,0
42073,Cueva de Ágreda,Soria,Cueva de Ágreda,0,0
9117,Cueva de Roa (La),Burgos,La Cueva de Roa,0,0
16079,Cueva del Hierro,Cuenca,Cueva del Hierro,0,0
29047,Cuevas Bajas,Málaga,Cuevas Bajas,3,0
44093,Cuevas de Almudén,Teruel,Cuevas de Almudén,0,0
40905,Cuevas de Provanco,Segovia,Cuevas de Provanco,0,0
9119,Cuevas de San Clemente,Burgos,Cuevas de San Clemente,0,0
29049,Cuevas de San Marcos,Málaga,Cuevas de San Marcos,4,0
4035,Cuevas del Almanzora,Almería,Cuevas del Almanzora,9,0
29048,Cuevas del Becerro,Málaga,Cuevas del Becerro,2,0
18912,Cuevas del Campo,Granada,Cuevas del Campo,2,0
5066,Cuevas del Valle,Ávila,Cuevas del Valle,0,0
44094,Cuevas Labradas,Teruel,Cuevas Labradas,0,0
12051,Culla,Castellón,Culla,0,0
18056,Cúllar,Granada,Cúllar,4,0
18057,Cúllar Vega,Granada,Cúllar Vega,8,0
46105,Cullera,Valencia,Cullera,18,0
15031,Culleredo,A Coruña,Culleredo,8,0
10069,Cumbre (La),Cáceres,La Cumbre,0,0
21027,Cumbres de Enmedio,Huelva,Cumbres de Enmedio,0,0
21028,Cumbres de San Bartolomé,Huelva,Cumbres de San Bartolomé,0,0
21029,Cumbres Mayores,Huelva,Cumbres Mayores,3,0
43051,Cunit,Tarragona,Cunit,7,0
36015,Cuntis,Pontevedra,Cuntis,1,0
47059,Curiel de Duero,Valladolid,Curiel de Duero,0,0
15032,Curtis,A Coruña,Curtis,7,0
29050,Cútar,Málaga,Cútar,0,0
26056,Cuzcurrita de Río Tirón,La Rioja,Cuzcurrita de Río Tirón,0,0
28053,Daganzo de Arriba,Madrid,Daganzo de Arriba,7,0
13039,Daimiel,Ciudad Real,Daimiel,12,0
46113,Daimús,Valencia,Daimús,3,0
4038,Dalías,Almería,Dalías,4,0
17060,Darnius,Girona,Darnius,1,0
50094,Daroca,Zaragoza,Daroca,5,0
26057,Daroca de Rioja,La Rioja,Daroca de Rioja,0,0
18063,Darro,Granada,Darro,1,0
17061,Das,Girona,Das,0,0
3061,Daya Nueva,Alicante,Daya Nueva,3,0
3062,Daya Vieja,Alicante,Daya Vieja,0,0
20029,Deba,Gipuzkoa,Deba,5,0
33022,Degaña,Asturias,Degaña,0,0
34067,Dehesa de Montejo,Palencia,Dehesa de Montejo,0,0
34068,Dehesa de Romanos,Palencia,Dehesa de Romanos,0,0
18064,Dehesas de Guadix,Granada,Dehesas de Guadix,1,0
18065,Dehesas Viejas,Granada,Dehesas Viejas,0,0
7018,Deià,Illes Balears,Deià,2,0
18066,Deifontes,Granada,Deifontes,3,0
10070,Deleitosa,Cáceres,Deleitosa,1,0
43901,Deltebre,Tarragona,Deltebre,7,0
3063,Dénia,Alicante,Dénia,29,0
48901,Derio,Bizkaia,Derio,10,0
10071,Descargamaría,Cáceres,Descargamaría,0,0
31079,Desojo,Navarra,Desojo,0,0
24066,Destriana,León,Destriana,1,0
42075,Dévanos,Soria,Dévanos,0,0
42076,Deza,Soria,Deza,0,0
31080,Dicastillo,Navarra,Dicastillo,1,0
5903,Diego del Carpio,Ávila,Diego del Carpio,0,0
18067,Diezma,Granada,Diezma,2,0
18068,Dílar,Granada,Dílar,4,0
48026,Dima,Bizkaia,Dima,2,0
37115,Dios le Guarde,Salamanca,Dios le Guarde,0,0
15033,Dodro,A Coruña,Dodro,1,0
18069,Dólar,Granada,Dólar,0,0
3064,Dolores,Alicante,Dolores,10,0
46114,Domeño,Valencia,Domeño,0,0
40068,Domingo García,Segovia,Domingo García,0,0
45058,Domingo Pérez,Toledo,Domingo Pérez,1,0
18915,Domingo Pérez de Granada,Granada,Domingo Pérez de Granada,1,0
6043,Don Álvaro,Badajoz,Don Álvaro,1,0
6044,Don Benito,Badajoz,Don Benito,21,0
31081,Donamaria,Navarra,Donamaria,0,0
31221,Doneztebe/Santesteban,Navarra,Doneztebe/Santesteban,4,0
40069,Donhierro,Segovia,Donhierro,0,0
5069,Donjimeno,Ávila,Donjimeno,0,0
20069,Donostia/San Sebastián,Gipuzkoa,Donostia/San Sebastián,126,4
5070,Donvidas,Ávila,Donvidas,0,0
14022,Doña Mencía,Córdoba,Doña Mencía,5,0
37116,Doñinos de Ledesma,Salamanca,Doñinos de Ledesma,0,0
37117,Doñinos de Salamanca,Salamanca,Doñinos de Salamanca,2,0
46115,Dos Aguas,Valencia,Dos Aguas,1,0
41038,Dos Hermanas,Sevilla,Dos Hermanas,2,1
14023,Dos Torres,Córdoba,Dos Torres,4,0
45059,Dosbarrios,Toledo,Dosbarrios,2,0
8075,Dosrius,Barcelona,Dosrius,3,0
36016,Dozón,Pontevedra,Dozón,0,0
19107,Driebes,Guadalajara,Driebes,0,0
18070,Dúdar,Granada,Dúdar,0,0
34069,Dueñas,Palencia,Dueñas,2,0
43053,Duesaigües,Tarragona,Duesaigües,1,0
15034,Dumbría,A Coruña,Dumbría,5,0
48027,Durango,Bizkaia,Durango,20,0
18071,Dúrcal,Granada,Dúrcal,23,0
19108,Durón,Guadalajara,Durón,0,0
40070,Duruelo,Segovia,Duruelo,0,0
42078,Duruelo de la Sierra,Soria,Duruelo de la Sierra,3,0
48028,Ea,Bizkaia,Ea,2,0
31083,Echarri/Etxarri,Navarra,Echarri/Etxarri,0,0
41039,Écija,Sevilla,Écija,29,0
20030,Eibar,Gipuzkoa,Eibar,22,1
7026,Eivissa,Illes Balears,Eivissa,28,1
50095,Ejea de los Caballeros,Zaragoza,Ejea de los Caballeros,12,0
37118,Éjeme,Salamanca,Éjeme,0,0
4902,Ejido (El),Almería,El Ejido,57,0
44096,Ejulve,Teruel,Ejulve,0,0
48031,Elantxobe,Bizkaia,Elantxobe,0,0
1021,Elburgo/Burgelu,Álava,Elburgo/Burgelu,0,0
2030,Elche de la Sierra,Albacete,Elche de la Sierra,6,0
3065,Elche/Elx,Alicante,Elche/Elx,136,2
1022,Elciego,Álava,Elciego,2,0
3066,Elda,Alicante,Elda,30,1
20031,Elduain,Gipuzkoa,Elduain,1,0
20033,Elgeta,Gipuzkoa,Elgeta,2,0
20032,Elgoibar,Gipuzkoa,Elgoibar,6,1
31087,Elgorriaga,Navarra,Elgorriaga,0,0
46116,Eliana (L'),Valencia,L' Eliana,0,0
10072,Eljas,Cáceres,Eljas,1,0
48032,Elorrio,Bizkaia,Elorrio,7,0
1023,Elvillar/Bilar,Álava,Elvillar/Bilar,0,0
19109,Embid,Guadalajara,Embid,0,0
50096,Embid de Ariza,Zaragoza,Embid de Ariza,0,0
46117,Emperador,Valencia,Emperador,0,0
37119,Encina (La),Salamanca,La Encina,0,0
37120,Encina de San Silvestre,Salamanca,Encina de San Silvestre,0,0
50098,Encinacorba,Zaragoza,Encinacorba,0,0
40071,Encinas,Segovia,Encinas,0,0
37121,Encinas de Abajo,Salamanca,Encinas de Abajo,0,0
37122,Encinas de Arriba,Salamanca,Encinas de Arriba,0,0
47060,Encinas de Esgueva,Valladolid,Encinas de Esgueva,0,0
14024,Encinas Reales,Córdoba,Encinas Reales,3,0
21031,Encinasola,Huelva,Encinasola,3,0
37123,Encinasola de los Comendadores,Salamanca,Encinasola de los Comendadores,0,0
24067,Encinedo,León,Encinedo,1,0
40072,Encinillas,Segovia,Encinillas,0,0
9120,Encío,Burgos,Encío,0,0
26058,Enciso,La Rioja,Enciso,0,0
37124,Endrinal,Salamanca,Endrinal,0,0
31089,Enériz/Eneritz,Navarra,Enériz/Eneritz,0,0
46118,Enguera,Valencia,Enguera,5,0
16082,Enguídanos,Cuenca,Enguídanos,0,0
4041,Enix,Almería,Enix,0,0
46119,Ènova (L'),Valencia,L' Ènova,0,0
49061,Entrala,Zamora,Entrala,0,0
39028,Entrambasaguas,Cantabria,Entrambasaguas,0,0
26059,Entrena,La Rioja,Entrena,0,0
32030,Entrimo,Ourense,Entrimo,0,0
6045,Entrín Bajo,Badajoz,Entrín Bajo,0,0
50099,Épila,Zaragoza,Épila,3,0
48902,Erandio,Bizkaia,Erandio,8,0
31090,Eratsun,Navarra,Eratsun,0,0
24068,Ercina (La),León,La Ercina,1,0
48033,Ereño,Bizkaia,Ereño,0,0
31091,Ergoiena,Navarra,Ergoiena,0,0
50100,Erla,Zaragoza,Erla,1,0
48034,Ermua,Bizkaia,Ermua,10,0
20067,Errenteria,Gipuzkoa,Errenteria,26,0
20066,Errezil,Gipuzkoa,Errezil,2,0
1047,Erriberabeitia,Álava,Erriberabeitia,0,0
1046,Erriberagoitia/Ribera Alta,Álava,Erriberagoitia/Ribera Alta,6,0
48079,Errigoiti,Bizkaia,Errigoiti,0,0
31092,Erro,Navarra,Erro,1,0
45060,Erustes,Toledo,Erustes,0,0
21032,Escacena del Campo,Huelva,Escacena del Campo,2,0
17062,Escala (L'),Girona,L' Escala,0,0
39029,Escalante,Cantabria,Escalante,1,0
45061,Escalona,Toledo,Escalona,0,0
40073,Escalona del Prado,Segovia,Escalona del Prado,0,0
45062,Escalonilla,Toledo,Escalonilla,0,0
19110,Escamilla,Guadalajara,Escamilla,0,0
23031,Escañuela,Jaén,Escañuela,2,0
40074,Escarabajosa de Cabezas,Segovia,Escarabajosa de Cabezas,0,0
19111,Escariche,Guadalajara,Escariche,0,0
50101,Escatrón,Zaragoza,Escatrón,2,0
24069,Escobar de Campos,León,Escobar de Campos,0,0
40075,Escobar de Polendos,Segovia,Escobar de Polendos,0,0
42079,Escobosa de Almazán,Soria,Escobosa de Almazán,0,0
19112,Escopete,Guadalajara,Escopete,0,0
7019,Escorca,Illes Balears,Escorca,1,0
28054,Escorial (El),Madrid,El Escorial,6,1
44097,Escorihuela,Teruel,Escorihuela,0,0
44099,Escucha,Teruel,Escucha,2,0
10073,Escurial,Cáceres,Escurial,1,0
37125,Escurial de la Sierra,Salamanca,Escurial de la Sierra,0,0
18072,Escúzar,Granada,Escúzar,2,0
32031,Esgos,Ourense,Esgos,0,0
47061,Esguevillas de Esgueva,Valladolid,Esguevillas de Esgueva,1,0
20034,Eskoriatza,Gipuzkoa,Eskoriatza,6,1
31094,Eslava,Navarra,Eslava,0,0
12057,Eslida,Castellón,Eslida,1,0
37126,Espadaña,Salamanca,Espadaña,0,0
49062,Espadañedo,Zamora,Espadañedo,0,0
12058,Espadilla,Castellón,Espadilla,0,0
6046,Esparragalejo,Badajoz,Esparragalejo,1,0
6047,Esparragosa de la Serena,Badajoz,Esparragosa de la Serena,1,0
6048,Esparragosa de Lares,Badajoz,Esparragosa de Lares,1,0
8076,Esparreguera,Barcelona,Esparreguera,15,0
41040,Espartinas,Sevilla,Espartinas,0,0
31095,Esparza de Salazar/Espartza Zaraitzu,Navarra,Esparza de Salazar/Espartza Zaraitzu,0,0
37127,Espeja,Salamanca,Espeja,0,0
42080,Espeja de San Marcelino,Soria,Espeja de San Marcelino,0,0
14025,Espejo,Córdoba,Espejo,0,0
42081,Espejón,Soria,Espejón,0,0
23032,Espeluy,Jaén,Espeluy,0,0
11017,Espera,Cádiz,Espera,4,0
14026,Espiel,Córdoba,Espiel,3,0
40076,Espinar (El),Segovia,El Espinar,0,0
17063,Espinelves,Girona,Espinelves,0,0
37128,Espino de la Orbada,Salamanca,Espino de la Orbada,0,0
34070,Espinosa de Cerrato,Palencia,Espinosa de Cerrato,0,0
9122,Espinosa de Cervera,Burgos,Espinosa de Cervera,0,0
19113,Espinosa de Henares,Guadalajara,Espinosa de Henares,0,0
5072,Espinosa de los Caballeros,Ávila,Espinosa de los Caballeros,0,0
9124,Espinosa de los Monteros,Burgos,Espinosa de los Monteros,2,0
34071,Espinosa de Villagonzalo,Palencia,Espinosa de Villagonzalo,0,0
9123,Espinosa del Camino,Burgos,Espinosa del Camino,0,0
45063,Espinoso del Rey,Toledo,Espinoso del Rey,0,0
40077,Espirdo,Segovia,Espirdo,0,0
19114,Esplegares,Guadalajara,Esplegares,0,0
43054,Espluga Calba (L'),Lleida,L' Espluga Calba,0,0
25081,Espluga de Francolí (L'),Tarragona,L' Espluga de Francolí,0,0
8077,Esplugues de Llobregat,Barcelona,Esplugues de Llobregat,33,2
22099,Esplús,Huesca,Esplús,1,0
17064,Espolla,Girona,Espolla,1,0
17065,Esponellà,Girona,Esponellà,2,0
7020,Esporles,Illes Balears,Esporles,4,1
25082,Espot,Lleida,Espot,0,0
31096,Espronceda,Navarra,Espronceda,0,0
8078,Espunyola (L'),Barcelona,L' Espunyola,0,0
8254,Esquirol (L'),Barcelona,L' Esquirol,0,0
45064,Esquivias,Toledo,Esquivias,5,0
19115,Establés,Guadalajara,Establés,0,0
22102,Estada,Huesca,Estada,0,0
22103,Estadilla,Huesca,Estadilla,1,0
25088,Estamariu,Lleida,Estamariu,0,0
8079,Estany (L'),Barcelona,L' Estany,0,0
25085,Estaràs,Lleida,Estaràs,0,0
31097,Estella-Lizarra,Navarra,Estella-Lizarra,11,0
7021,Estellencs,Illes Balears,Estellencs,2,0
41041,Estepa,Sevilla,Estepa,10,0
42082,Estepa de San Juan,Soria,Estepa de San Juan,0,0
9125,Estépar,Burgos,Estépar,0,0
29051,Estepona,Málaga,Estepona,48,0
44100,Estercuel,Teruel,Estercuel,0,0
31098,Esteribar,Navarra,Esteribar,2,0
25086,Esterri d'Àneu,Lleida,Esterri d'Àneu,3,0
25087,Esterri de Cardós,Lleida,Esterri de Cardós,0,0
46120,Estivella,Valencia,Estivella,3,0
26060,Estollo,La Rioja,Estollo,0,0
22105,Estopiñán del Castillo,Huesca,Estopiñán del Castillo,0,0
36017,Estrada (A),Pontevedra,A Estrada,1,0
45065,Estrella (La),Toledo,La Estrella,0,0
28055,Estremera,Madrid,Estremera,3,0
19116,Estriégana,Guadalajara,Estriégana,0,0
46121,Estubeny,Valencia,Estubeny,0,0
31099,Etayo,Navarra,Etayo,0,0
31082,Etxalar,Navarra,Etxalar,1,0
31084,Etxarri Aranatz,Navarra,Etxarri Aranatz,3,0
31085,Etxauri,Navarra,Etxauri,0,0
48029,Etxebarri,Bizkaia,Etxebarri,6,0
48030,Etxebarria,Bizkaia,Etxebarria,2,0
31100,Eulate,Navarra,Eulate,0,0
31101,Ezcabarte,Navarra,Ezcabarte,0,0
26061,Ezcaray,La Rioja,Ezcaray,3,0
31093,Ezcároz/Ezkaroze,Navarra,Ezcároz/Ezkaroze,2,0
20035,Ezkio-Itsaso,Gipuzkoa,Ezkio-Itsaso,0,0
31102,Ezkurra,Navarra,Ezkurra,0,0
31103,Ezprogui,Navarra,Ezprogui,0,0
50102,Fabara,Zaragoza,Fabara,1,0
24070,Fabero,León,Fabero,3,0
3067,Facheca,Alicante,Facheca,0,0
22106,Fago,Huesca,Fago,0,0
31104,Falces,Navarra,Falces,2,0
43055,Falset,Tarragona,Falset,3,0
3068,Famorca,Alicante,Famorca,0,0
22107,Fanlo,Huesca,Fanlo,0,0
12059,Fanzara,Castellón,Fanzara,0,0
17005,Far d'Empordà (El),Girona,El Far d'Empordà,1,0
29052,Faraján,Málaga,Faraján,0,0
49063,Faramontanos de Tábara,Zamora,Faramontanos de Tábara,0,0
49064,Fariza,Zamora,Fariza,0,0
50104,Farlete,Zaragoza,Farlete,0,0
25089,Farrera,Lleida,Farrera,0,0
38012,Fasnia,Santa Cruz de Tenerife,Fasnia,1,0
43056,Fatarella (La),Tarragona,La Fatarella,3,0
46122,Faura,Valencia,Faura,3,0
46123,Favara,Valencia,Favara,2,0
50105,Fayón,Zaragoza,Fayón,2,0
50106,Fayos (Los),Zaragoza,Los Fayos,0,0
43057,Febró (La),Tarragona,La Febró,0,0
7022,Felanitx,Illes Balears,Felanitx,10,0
4043,Felix,Almería,Felix,1,0
15035,Fene,A Coruña,Fene,7,0
2031,Férez,Albacete,Férez,2,0
6049,Feria,Badajoz,Feria,1,0
49065,Fermoselle,Zamora,Fermoselle,1,0
13040,Fernán Caballero,Ciudad Real,Fernán Caballero,2,0
14027,Fernán-Núñez,Córdoba,Fernán-Núñez,11,0
18074,Ferreira,Granada,Ferreira,0,0
49066,Ferreras de Abajo,Zamora,Ferreras de Abajo,1,0
49067,Ferreras de Arriba,Zamora,Ferreras de Arriba,0,0
7023,Ferreries,Illes Balears,Ferreries,6,0
49068,Ferreruela,Zamora,Ferreruela,0,0
44101,Ferreruela de Huerva,Teruel,Ferreruela de Huerva,0,0
15036,Ferrol,A Coruña,Ferrol,3,1
8134,Figaró-Montmany,Barcelona,Figaró-Montmany,2,0
8080,Fígols,Barcelona,Fígols,0,0
25908,Fígols i Alinyà,Lleida,Fígols i Alinyà,0,0
43058,Figuera (La),Tarragona,La Figuera,0,0
17066,Figueres,Girona,Figueres,35,0
43059,Figuerola del Camp,Tarragona,Figuerola del Camp,2,0
12060,Figueroles,Castellón,Figueroles,1,0
49069,Figueruela de Arriba,Zamora,Figueruela de Arriba,0,0
50107,Figueruelas,Zaragoza,Figueruelas,2,0
4044,Fines,Almería,Fines,5,0
3069,Finestrat,Alicante,Finestrat,5,0
4045,Fiñana,Almería,Fiñana,5,0
35008,Firgas,Las Palmas,Firgas,5,0
22109,Fiscal,Huesca,Fiscal,1,0
15037,Fisterra,A Coruña,Fisterra,3,0
31105,Fitero,Navarra,Fitero,2,0
17067,Flaçà,Girona,Flaçà,2,0
43060,Flix,Tarragona,Flix,0,0
5073,Flores de Ávila,Ávila,Flores de Ávila,0,0
25092,Floresta (La),Lleida,La Floresta,0,0
37129,Florida de Liébana,Salamanca,Florida de Liébana,0,0
8082,Fogars de la Selva,Barcelona,Fogars de la Selva,2,0
8081,Fogars de Montclús,Barcelona,Fogars de Montclús,0,0
46126,Foios,Valencia,Foios,8,0
17068,Foixà,Girona,Foixà,0,0
24071,Folgoso de la Ribera,León,Folgoso de la Ribera,0,0
27017,Folgoso do Courel,Lugo,Folgoso do Courel,0,0
8083,Folgueroles,Barcelona,Folgueroles,3,0
47062,Fombellida,Valladolid,Fombellida,0,0
50108,Fombuena,Zaragoza,Fombuena,0,0
47063,Fompedraza,Valladolid,Fompedraza,0,0
26062,Foncea,La Rioja,Foncea,0,0
25093,Fondarella,Lleida,Fondarella,2,0
3077,Fondó de les Neus (El)/Hondón de las Nieves,Alicante,El Fondó de les Neus/Hondón de las Nieves,0,0
4046,Fondón,Almería,Fondón,2,0
18076,Fonelas,Granada,Fonelas,1,0
49071,Fonfría,Zamora,Fonfría,1,0
44102,Fonfría,Teruel,Fonfría,0,0
8084,Fonollosa,Barcelona,Fonollosa,2,0
27018,Fonsagrada (A),Lugo,A Fonsagrada,4,0
46127,Font d'En Carròs (La),Valencia,La Font d'En Carròs,0,0
46128,Font de la Figuera (La),Valencia,La Font de la Figuera,4,0
8085,Font-rubí,Barcelona,Font-rubí,0,0
17069,Fontanals de Cerdanya,Girona,Fontanals de Cerdanya,0,0
19117,Fontanar,Guadalajara,Fontanar,2,0
13041,Fontanarejo,Ciudad Real,Fontanarejo,0,0
46124,Fontanars dels Alforins,Valencia,Fontanars dels Alforins,0,0
17070,Fontanilles,Girona,Fontanilles,0,0
17071,Fontcoberta,Girona,Fontcoberta,2,0
31106,Fontellas,Navarra,Fontellas,0,0
47064,Fontihoyuelo,Valladolid,Fontihoyuelo,0,0
9127,Fontioso,Burgos,Fontioso,0,0
5074,Fontiveros,Ávila,Fontiveros,2,0
22110,Fonz,Huesca,Fonz,2,0
26063,Fonzaleche,La Rioja,Fonzaleche,0,0
25094,Foradada,Lleida,Foradada,0,0
22111,Foradada del Toscar,Huesca,Foradada del Toscar,0,0
17902,Forallac,Girona,Forallac,2,0
12061,Forcall,Castellón,Forcall,1,0
36018,Forcarei,Pontevedra,Forcarei,8,0
43061,Forès,Tarragona,Forès,0,0
37130,Forfoleda,Salamanca,Forfoleda,0,0
7024,Formentera,Illes Balears,Formentera,1,0
3070,Formentera del Segura,Alicante,Formentera del Segura,3,0
44103,Formiche Alto,Teruel,Formiche Alto,0,0
7025,Fornalutx,Illes Balears,Fornalutx,1,0
17073,Fornells de la Selva,Girona,Fornells de la Selva,4,0
36019,Fornelos de Montes,Pontevedra,Fornelos de Montes,0,0
18077,Fornes,Granada,Fornes,0,0
44105,Fórnoles,Teruel,Fórnoles,0,0
46125,Fortaleny,Valencia,Fortaleny,2,0
44106,Fortanete,Teruel,Fortanete,0,0
17074,Fortià,Girona,Fortià,1,0
30020,Fortuna,Murcia,Fortuna,0,0
48906,Forua,Bizkaia,Forua,0,0
27019,Foz,Lugo,Foz,2,0
44107,Foz-Calanda,Teruel,Foz-Calanda,1,0
15038,Frades,A Coruña,Frades,3,0
37131,Frades de la Sierra,Salamanca,Frades de la Sierra,0,0
22112,Fraga,Huesca,Fraga,0,0
50109,Frago (El),Zaragoza,El Frago,0,0
23033,Frailes,Jaén,Frailes,1,0
33023,Franco (El),Asturias,El Franco,19,0
9128,Frandovínez,Burgos,Frandovínez,0,0
8086,Franqueses del Vallès (Les),Barcelona,Les Franqueses del Vallès,0,0
50110,Frasno (El),Zaragoza,El Frasno,1,0
34072,Frechilla,Palencia,Frechilla,0,0
42083,Frechilla de Almazán,Soria,Frechilla de Almazán,0,0
6050,Fregenal de la Sierra,Badajoz,Fregenal de la Sierra,6,0
37132,Fregeneda (La),Salamanca,La Fregeneda,0,0
43062,Freginals,Tarragona,Freginals,1,0
18078,Freila,Granada,Freila,2,0
50111,Fréscano,Zaragoza,Fréscano,0,0
44108,Fresneda (La),Teruel,La Fresneda,0,0
16083,Fresneda de Altarejos,Cuenca,Fresneda de Altarejos,0,0
40078,Fresneda de Cuéllar,Segovia,Fresneda de Cuéllar,0,0
16084,Fresneda de la Sierra,Cuenca,Fresneda de la Sierra,0,0
9129,Fresneda de la Sierra Tirón,Burgos,Fresneda de la Sierra Tirón,0,0
5075,Fresnedilla,Ávila,Fresnedilla,0,0
28056,Fresnedillas de la Oliva,Madrid,Fresnedillas de la Oliva,3,0
