municipio,provincia,codigo_ine,num_universidades
Fayón,Zaragoza,50105,0
Fayos (Los),Zaragoza,50106,0
Febró (La),Tarragona,43057,0
Felanitx,Illes Balears,7022,0
Felix,Almería,4043,0
Fene,A Coruña,15035,0
Férez,Albacete,2031,0
Feria,Badajoz,6049,0
Fermoselle,Zamora,49065,0
Fernán Caballero,Ciudad Real,13040,0
Fernán-Núñez,Córdoba,14027,0
Ferreira,Granada,18074,0
Ferreras de Abajo,Zamora,49066,0
Ferreras de Arriba,Zamora,49067,0
Ferreries,Illes Balears,7023,0
Ferreruela,Zamora,49068,0
Ferreruela de Huerva,Teruel,44101,0
Ferrol,A Coruña,15036,1
Figaró-Montmany,Barcelona,8134,0
Fígols,Barcelona,8080,0
Fígols i Alinyà,Lleida,25908,0
Figuera (La),Tarragona,43058,0
Figueres,Girona,17066,0
Figuerola del Camp,Tarragona,43059,0
Figueroles,Castellón,12060,0
Figueruela de Arriba,Zamora,49069,0
Figueruelas,Zaragoza,50107,0
Fines,Almería,4044,0
Finestrat,Alicante,3069,0
Fiñana,Almería,4045,0
Firgas,Las Palmas,35008,0
Fiscal,Huesca,22109,0
Fisterra,A Coruña,15037,0
Fitero,Navarra,31105,0
Flaçà,Girona,17067,0
Flix,Tarragona,43060,0
Flores de Ávila,Ávila,5073,0
Floresta (La),Lleida,25092,0
Florida de Liébana,Salamanca,37129,0
Fogars de la Selva,Barcelona,8082,0
Fogars de Montclús,Barcelona,8081,0
Foios,Valencia,46126,0
Foixà,Girona,17068,0
Folgoso de la Ribera,León,24071,0
Folgoso do Courel,Lugo,27017,0
Folgueroles,Barcelona,8083,0
Fombellida,Valladolid,47062,0
Fombuena,Zaragoza,50108,0
Fompedraza,Valladolid,47063,0
Foncea,La Rioja,26062,0
Fondarella,Lleida,25093,0
Fondó de les Neus (el)/Hondón de las Nieves,Alicante,3077,0
Fondón,Almería,4046,0
Fonelas,Granada,18076,0
Fonfría,Zamora,49071,0
Fonfría,Teruel,44102,0
Fonollosa,Barcelona,8084,0
Fonsagrada (A),Lugo,27018,0
Font d'En Carròs (la),Valencia,46127,0
Font de la Figuera (la),Valencia,46128,0
Font-rubí,Barcelona,8085,0
Fontanals de Cerdanya,Girona,17069,0
Fontanar,Guadalajara,19117,0
Fontanarejo,Ciudad Real,13041,0
Fontanars dels Alforins,Valencia,46124,0
Fontanilles,Girona,17070,0
Fontcoberta,Girona,17071,0
Fontellas,Navarra,31106,0
Fontihoyuelo,Valladolid,47064,0
Fontioso,Burgos,9127,0
Fontiveros,Ávila,5074,0
Fonz,Huesca,22110,0
Fonzaleche,La Rioja,26063,0
Foradada,Lleida,25094,0
Foradada del Toscar,Huesca,22111,0
Forallac,Girona,17902,0
Forcall,Castellón,12061,0
Forcarei,Pontevedra,36018,0
Forès,Tarragona,43061,0
Forfoleda,Salamanca,37130,0
Formentera,Illes Balears,7024,0
Formentera del Segura,Alicante,3070,0
Formiche Alto,Teruel,44103,0
Fornalutx,Illes Balears,7025,0
Fornells de la Selva,Girona,17073,0
Fornelos de Montes,Pontevedra,36019,0
Fornes,Granada,18077,0
Fórnoles,Teruel,44105,0
Fortaleny,Valencia,46125,0
Fortanete,Teruel,44106,0
Fortià,Girona,17074,0
Fortuna,Murcia,30020,0
Forua,Bizkaia,48906,0
Foz,Lugo,27019,0
Foz-Calanda,Teruel,44107,0
Frades,A Coruña,15038,0
Frades de la Sierra,Salamanca,37131,0
Fraga,Huesca,22112,0
Frago (El),Zaragoza,50109,0
Frailes,Jaén,23033,0
Franco (El),Asturias,33023,0
Frandovínez,Burgos,9128,0
Franqueses del Vallès (Les),Barcelona,8086,0
Frasno (El),Zaragoza,50110,0
Frechilla,Palencia,34072,0
Frechilla de Almazán,Soria,42083,0
Fregenal de la Sierra,Badajoz,6050,0
Fregeneda (La),Salamanca,37132,0
Freginals,Tarragona,43062,0
Freila,Granada,18078,0
Fréscano,Zaragoza,50111,0
Fresneda (La),Teruel,44108,0
Fresneda de Altarejos,Cuenca,16083,0
Fresneda de Cuéllar,Segovia,40078,0
Fresneda de la Sierra,Cuenca,16084,0
Fresneda de la Sierra Tirón,Burgos,9129,0
Fresnedilla,Ávila,5075,0
Fresnedillas de la Oliva,Madrid,28056,0
Fresnedoso,Salamanca,37133,0
Fresnedoso de Ibor,Cáceres,10075,0
Fresneña,Burgos,9130,0
Fresnillo de las Dueñas,Burgos,9131,0
Fresno (El),Ávila,5076,0
Fresno Alhándiga,Salamanca,37134,0
Fresno de Cantespino,Segovia,40079,0
Fresno de Caracena,Soria,42084,0
Fresno de la Fuente,Segovia,40080,0
Fresno de la Polvorosa,Zamora,49075,0
Fresno de la Ribera,Zamora,49076,0
Fresno de la Vega,León,24073,0
Fresno de Río Tirón,Burgos,9132,0
Fresno de Rodilla,Burgos,9133,0
Fresno de Sayago,Zamora,49077,0
Fresno de Torote,Madrid,28057,0
Fresno del Río,Palencia,34073,0
Fresno el Viejo,Valladolid,47065,0
Frías,Burgos,9134,0
Frías de Albarracín,Teruel,44109,0
Friera de Valverde,Zamora,49078,0
Frigiliana,Málaga,29053,0
Friol,Lugo,27020,0
Frómista,Palencia,34074,0
Frontera,Santa Cruz de Tenerife,38013,0
Frontera (La),Cuenca,16085,0
Fruiz,Bizkaia,48035,0
Frumales,Segovia,40081,0
Fuembellida,Guadalajara,19118,0
Fuencaliente,Ciudad Real,13042,0
Fuencaliente de la Palma,Santa Cruz de Tenerife,38014,0
Fuencemillán,Guadalajara,19119,0
Fuendejalón,Zaragoza,50113,0
Fuendetodos,Zaragoza,50114,0
Fuenferrada,Teruel,44110,0
Fuengirola,Málaga,29054,0
Fuenlabrada,Madrid,28058,1
Fuenlabrada de los Montes,Badajoz,6051,0
Fuenllana,Ciudad Real,13043,0
Fuenmayor,La Rioja,26064,0
Fuensaldaña,Valladolid,47066,0
Fuensalida,Toledo,45066,0
Fuensanta,Albacete,2032,0
Fuensanta de Martos,Jaén,23034,0
Fuente Álamo de Murcia,Murcia,30021,0
Fuente Carreteros,Córdoba,14901,0
Fuente de Cantos,Badajoz,6052,0
Fuente de Pedro Naharro,Cuenca,16086,0
Fuente de Piedra,Málaga,29055,0
Fuente de San Esteban (La),Salamanca,37135,0
Fuente de Santa Cruz,Segovia,40082,0
Fuente del Arco,Badajoz,6053,0
Fuente del Maestre,Badajoz,6054,0
Fuente el Fresno,Ciudad Real,13044,0
Fuente el Olmo de Fuentidueña,Segovia,40083,0
Fuente el Olmo de Íscar,Segovia,40084,0
Fuente el Saúz,Ávila,5077,0
Fuente el Saz de Jarama,Madrid,28059,0
Fuente el Sol,Valladolid,47067,0
Fuente Encalada,Zamora,49079,0
Fuente la Lancha,Córdoba,14028,0
Fuente la Reina,Castellón,12063,0
Fuente Obejuna,Córdoba,14029,0
Fuente Palmera,Córdoba,14030,0
Fuente Vaqueros,Granada,18079,0
Fuente-Álamo,Albacete,2033,0
Fuente-Olmedo,Valladolid,47068,0
Fuente-Tójar,Córdoba,14031,0
Fuentealbilla,Albacete,2034,0
Fuentearmegil,Soria,42085,0
Fuentebureba,Burgos,9135,0
Fuentecambrón,Soria,42086,0
Fuentecantos,Soria,42087,0
Fuentecén,Burgos,9136,0
Fuenteguinaldo,Salamanca,37136,0
Fuenteheridos,Huelva,21033,0
Fuentelahiguera de Albatages,Guadalajara,19120,0
Fuentelapeña,Zamora,49080,0
Fuentelcésped,Burgos,9137,0
Fuentelencina,Guadalajara,19121,0
Fuentelespino de Haro,Cuenca,16087,0
Fuentelespino de Moya,Cuenca,16088,0
Fuenteliante,Salamanca,37137,0
Fuentelisendo,Burgos,9138,0
Fuentelmonge,Soria,42088,0
Fuentelsaz,Guadalajara,19122,0
Fuentelsaz de Soria,Soria,42089,0
Fuentelviejo,Guadalajara,19123,0
Fuentemolinos,Burgos,9139,0
Fuentenava de Jábaga,Cuenca,16904,0
Fuentenebro,Burgos,9140,0
Fuentenovilla,Guadalajara,19124,0
Fuentepelayo,Segovia,40086,0
Fuentepinilla,Soria,42090,0
Fuentepiñel,Segovia,40087,0
Fuenterrebollo,Segovia,40088,0
Fuenterroble de Salvatierra,Salamanca,37138,0
Fuenterrobles,Valencia,46129,0
Fuentes,Cuenca,16089,0
Fuentes Calientes,Teruel,44111,0
Fuentes Claras,Teruel,44112,0
Fuentes de Andalucía,Sevilla,41042,0
Fuentes de Año,Ávila,5078,0
Fuentes de Ayódar,Castellón,12064,0
Fuentes de Béjar,Salamanca,37139,0
Fuentes de Carbajal,León,24074,0
Fuentes de Ebro,Zaragoza,50115,0
Fuentes de Jiloca,Zaragoza,50116,0
Fuentes de León,Badajoz,6055,0
Fuentes de Magaña,Soria,42092,0
Fuentes de Nava,Palencia,34076,0
Fuentes de Oñoro,Salamanca,37140,0
Fuentes de Ropel,Zamora,49082,0
Fuentes de Rubielos,Teruel,44113,0
Fuentes de Valdepero,Palencia,34077,0
Fuentesaúco,Zamora,49081,0
Fuentesaúco de Fuentidueña,Segovia,40089,0
Fuentesecas,Zamora,49083,0
Fuentesoto,Segovia,40091,0
Fuentespalda,Teruel,44114,0
Fuentespina,Burgos,9141,0
Fuentespreadas,Zamora,49084,0
Fuentestrún,Soria,42093,0
Fuentidueña,Segovia,40092,0
Fuentidueña de Tajo,Madrid,28060,0
Fuerte del Rey,Jaén,23035,0
Fuertescusa,Cuenca,16091,0
Fueva (La),Huesca,22113,0
Fuliola (La),Lleida,25096,0
Fulleda,Lleida,25097,0
Funes,Navarra,31107,0
Fustiñana,Navarra,31108,0
Gabaldón,Cuenca,16092,0
Gabias (Las),Granada,18905,0
Gabiria,Gipuzkoa,20038,0
Gádor,Almería,4047,0
Gaià,Barcelona,8090,0
Gaianes,Alicante,3072,0
Gaibiel,Castellón,12065,0
Gaintza,Gipuzkoa,20037,0
Gajanejos,Guadalajara,19125,0
Gajates,Salamanca,37141,0
Galapagar,Madrid,28061,0
Galápagos,Guadalajara,19126,0
Galar,Navarra,31109,0
Galaroza,Huelva,21034,0
Galbarros,Burgos,9143,0
Galbárruli,La Rioja,26065,0
Galdakao,Bizkaia,48036,0
Galdames,Bizkaia,48037,0
Gáldar,Las Palmas,35009,0
Galende,Zamora,49085,0
Galera,Granada,18082,0
Galera (La),Tarragona,43063,0
Galilea,La Rioja,26066,0
Galindo y Perahuy,Salamanca,37142,0
Galinduste,Salamanca,37143,0
Galisancho,Salamanca,37144,0
Galisteo,Cáceres,10076,0
Gallardos (Los),Almería,4048,0
Gallega (La),Burgos,9144,0
Gallegos,Segovia,40093,0
Gallegos de Altamiros,Ávila,5079,0
Gallegos de Argañán,Salamanca,37145,0
Gallegos de Hornija,Valladolid,47069,0
Gallegos de Sobrinos,Ávila,5080,0
Gallegos de Solmirón,Salamanca,37146,0
Gallegos del Pan,Zamora,49086,0
Gallegos del Río,Zamora,49087,0
Gallifa,Barcelona,8087,0
Gallinero de Cameros,La Rioja,26067,0
Gallipienzo/Galipentzu,Navarra,31110,0
Gallocanta,Zaragoza,50117,0
Gallués/Galoze,Navarra,31111,0
Gallur,Zaragoza,50118,0
Galve,Teruel,44115,0
Galve de Sorbe,Guadalajara,19127,0
Gálvez,Toledo,45067,0
Gamiz-Fika,Bizkaia,48038,0
Gamones,Zamora,49088,0
Gandesa,Tarragona,43064,0
Gandia,Valencia,46131,1
Garaballa,Cuenca,16093,0
Garachico,Santa Cruz de Tenerife,38015,0
Garafía,Santa Cruz de Tenerife,38016,0
Garai,Bizkaia,48039,0
Garaioa,Navarra,31112,0
Garbayuela,Badajoz,6056,0
Garcia,Tarragona,43065,0
Garciaz,Cáceres,10077,0
Garcibuey,Salamanca,37147,0
Garcihernández,Salamanca,37148,0
Garcillán,Segovia,40094,0
Garciotum,Toledo,45068,0
Garcirrey,Salamanca,37149,0
Garde,Navarra,31113,0
Gargallo,Teruel,44116,0
Garganta (La),Cáceres,10078,0
Garganta de los Montes,Madrid,28062,0
Garganta del Villar,Ávila,5081,0
Garganta la Olla,Cáceres,10079,0
Gargantilla,Cáceres,10080,0
Gargantilla del Lozoya y Pinilla de Buitrago,Madrid,28063,0
Gargüera,Cáceres,10081,0
Garidells (Els),Tarragona,43066,0
Garínoain,Navarra,31114,0
Garlitos,Badajoz,6057,0
Garrafe de Torío,León,24076,0
Garralda,Navarra,31115,0
Garray,Soria,42094,0
Garriga (La),Barcelona,8088,0
Garrigàs,Girona,17075,0
Garrigoles,Girona,17076,0
Garriguella,Girona,17077,0
Garrobo (El),Sevilla,41043,0
Garrovilla (La),Badajoz,6058,0
Garrovillas de Alconétar,Cáceres,10082,0
Garrucha,Almería,4049,0
Garvín,Cáceres,10083,0
Gascones,Madrid,28064,0
Gascueña,Cuenca,16094,0
Gascueña de Bornova,Guadalajara,19129,0
Gastor (El),Cádiz,11018,0
Gata,Cáceres,10084,0
Gata de Gorgos,Alicante,3071,0
Gatika,Bizkaia,48040,0
Gatón de Campos,Valladolid,47070,0
Gátova,Valencia,46902,0
Gaucín,Málaga,29056,0
Gautegiz Arteaga,Bizkaia,48041,0
Gavà,Barcelona,8089,0
Gavarda,Valencia,46130,0
Gavet de la Conca,Lleida,25098,0
Gavilanes,Ávila,5082,0
Gaztelu,Gipuzkoa,20907,0
Gea de Albarracín,Teruel,44117,0
Gejuelo del Barro,Salamanca,37150,0
Geldo,Castellón,12067,0
Gelida,Barcelona,8091,0
Gelsa,Zaragoza,50119,0
Gelves,Sevilla,41044,0
Gema,Zamora,49090,0
Gemuño,Ávila,5083,0
Genalguacil,Málaga,29057,0
Génave,Jaén,23037,0
Genevilla,Navarra,31116,0
Genovés (el),Valencia,46132,0
Ger,Girona,17078,0
Gerena,Sevilla,41045,0
Gérgal,Almería,4050,0
Geria,Valladolid,47071,0
Gerindote,Toledo,45069,0
Gernika-Lumo,Bizkaia,48046,0
Gestalgar,Valencia,46133,0
Getafe,Madrid,28065,1
Getaria,Gipuzkoa,20039,0
Getxo,Bizkaia,48044,0
Gibraleón,Huelva,21035,0
Gijón,Asturias,33024,1
Gil García,Ávila,5085,0
Gilbuena,Ávila,5084,0
Gilena,Sevilla,41046,0
Gilet,Valencia,46134,0
Gimenells i el Pla de la Font,Lleida,25912,0
Gimialcón,Ávila,5086,0
Gimileo,La Rioja,26068,0
Ginebrosa (La),Teruel,44118,0
Gines,Sevilla,41047,0
Ginestar,Tarragona,43067,0
Gineta (La),Albacete,2035,0
Girona,Girona,17079,1
Gironella,Barcelona,8092,0
Gisclareny,Barcelona,8093,0
Gistaín,Huesca,22114,0
Gizaburuaga,Bizkaia,48047,0
Gobernador,Granada,18083,0
Godall,Tarragona,43068,0
Godella,Valencia,46135,1
Godelleta,Valencia,46136,0
Godojos,Zaragoza,50120,0
Goizueta,Navarra,31117,0
Gójar,Granada,18084,0
Golmayo,Soria,42095,0
Golmés,Lleida,25099,0
Golosalvo,Albacete,2036,0
Golpejas,Salamanca,37151,0
Gómara,Soria,42096,0
Gombrèn,Girona,17080,0
Gomecello,Salamanca,37152,0
Gomesende,Ourense,32033,0
Gomezserracín,Segovia,40095,0
Gondomar,Pontevedra,36021,0
Goñi,Navarra,31118,0
Gor,Granada,18085,0
Gorafe,Granada,18086,0
Gordaliza del Pino,León,24077,0
Gordexola,Bizkaia,48042,0
Gordo (El),Cáceres,10085,0
Gordoncillo,León,24078,0
Gorga,Alicante,3073,0
Gorliz,Bizkaia,48043,0
Gormaz,Soria,42097,0
Gósol,Lleida,25100,0
Gotarrendura,Ávila,5087,0
Gotor,Zaragoza,50121,0
Gozón,Asturias,33025,0
Gradefes,León,24079,0
Grado,Asturias,33026,0
Grado (El),Huesca,22115,0
Graja de Campalbo,Cuenca,16095,0
Graja de Iniesta,Cuenca,16096,0
Grajal de Campos,León,24080,0
Grajera,Segovia,40097,0
Granada,Granada,18087,4
Granada (La),Barcelona,8094,0
Granada de Río-Tinto (La),Huelva,21036,0
Granadella (La),Lleida,25101,0
Granadilla de Abona,Santa Cruz de Tenerife,38017,0
Granado (El),Huelva,21037,0
Granátula de Calatrava,Ciudad Real,13045,0
Grandas de Salime,Asturias,33027,0
Grandes y San Martín,Ávila,5088,0
Granera,Barcelona,8095,0
Granja (La),Cáceres,10086,0
Granja d'Escarp (La),Lleida,25102,0
Granja de la Costera (la),Valencia,46137,0
Granja de Moreruela,Zamora,49091,0
Granja de Rocamora,Alicante,3074,0
Granja de Torrehermosa,Badajoz,6059,0
Granjuela (La),Córdoba,14032,0
Granollers,Barcelona,8096,0
Granucillo,Zamora,49092,0
Granyanella,Lleida,25103,0
Granyena de les Garrigues,Lleida,25105,0
Granyena de Segarra,Lleida,25104,0
Grañén,Huesca,22116,0
Grañón,La Rioja,26069,0
Gratallops,Tarragona,43069,0
Graus,Huesca,22117,0
Grávalos,La Rioja,26070,0
Grazalema,Cádiz,11019,0
Griegos,Teruel,44119,0
Grijalba,Burgos,9148,0
Grijota,Palencia,34079,0
Griñón,Madrid,28066,0
Grisaleña,Burgos,9149,0
Grisel,Zaragoza,50122,0
Grisén,Zaragoza,50123,0
Grove (O),Pontevedra,36022,0
Guadahortuna,Granada,18088,0
Guadalajara,Guadalajara,19130,1
Guadalaviar,Teruel,44120,0
Guadalcanal,Sevilla,41048,0
Guadalcázar,Córdoba,14033,0
Guadalix de la Sierra,Madrid,28067,0
Guadalmez,Ciudad Real,13046,0
Guadalupe,Cáceres,10087,0
Guadamur,Toledo,45070,0
Guadarrama,Madrid,28068,0
Guadasséquies,Valencia,46138,0
Guadassuar,Valencia,46139,0
Guadiana,Badajoz,6903,0
Guadix,Granada,18089,0
Guadramiro,Salamanca,37154,0
Guájares (Los),Granada,18906,0
Gualba,Barcelona,8097,0
Gualchos,Granada,18093,0
Gualta,Girona,17081,0
Guancha (La),Santa Cruz de Tenerife,38018,0
Guarda (A),Pontevedra,36023,0
Guardamar de la Safor,Valencia,46140,0
Guardamar del Segura,Alicante,3076,0
Guardia (La),Toledo,45071,0
Guardia de Jaén (La),Jaén,23038,0
Guardiola de Berguedà,Barcelona,8099,0
Guardo,Palencia,34080,0
Guareña,Badajoz,6060,0
Guaro,Málaga,29058,0
Guarrate,Zamora,49093,0
Guarromán,Jaén,23039,0
Guaza de Campos,Palencia,34081,0
Gúdar,Teruel,44121,0
Gudiña (A),Ourense,32034,0
Güéjar Sierra,Granada,18094,0
Güeñes,Bizkaia,48045,0
Güesa/Gorza,Navarra,31119,0
Guesálaz/Gesalatz,Navarra,31120,0
Güevéjar,Granada,18095,0
Guía de Isora,Santa Cruz de Tenerife,38019,0
Guiamets (Els),Tarragona,43070,0
Guijarrosa (La),Córdoba,14902,0
Guijo (El),Córdoba,14034,0
Guijo de Ávila,Salamanca,37155,0
Guijo de Coria,Cáceres,10088,0
Guijo de Galisteo,Cáceres,10089,0
Guijo de Granadilla,Cáceres,10090,0
Guijo de Santa Bárbara,Cáceres,10091,0
Guijuelo,Salamanca,37156,0
Guillena,Sevilla,41049,0
Guils de Cerdanya,Girona,17082,0
Güímar,Santa Cruz de Tenerife,38020,0
Guimerà,Lleida,25109,0
Guingueta d'Àneu (La),Lleida,25903,0
Guirguillano,Navarra,31121,0
Guisando,Ávila,5089,0
Guissona,Lleida,25110,0
Guitiriz,Lugo,27022,0
Guixers,Lleida,25111,0
Gumiel de Izán,Burgos,9151,0
Gumiel de Mercado,Burgos,9152,0
Guntín,Lugo,27023,0
Gurb,Barcelona,8100,0
Guriezo,Cantabria,39030,0
Gurrea de Gállego,Huesca,22119,0
Gusendos de los Oteros,León,24081,0
Gutierre-Muñoz,Ávila,5090,0
Haba (La),Badajoz,6061,0
Hacinas,Burgos,9154,0
Harana/Valle de Arana,Álava,1056,0
Haría,Las Palmas,35010,0
Haro,La Rioja,26071,0
Haza,Burgos,9155,0
Hazas de Cesto,Cantabria,39031,0
Helechosa de los Montes,Badajoz,6062,0
Hellín,Albacete,2037,0
Henarejos,Cuenca,16097,0
Henche,Guadalajara,19132,0
Heras de Ayuso,Guadalajara,19133,0
Herbers,Castellón,12068,0
Herce,La Rioja,26072,0
Herencia,Ciudad Real,13047,0
Herencias (Las),Toledo,45072,0
Herguijuela,Cáceres,10092,0
Herguijuela de Ciudad Rodrigo,Salamanca,37157,0
Herguijuela de la Sierra,Salamanca,37158,0
Herguijuela del Campo,Salamanca,37159,0
Hermandad de Campoo de Suso,Cantabria,39032,0
Hérmedes de Cerrato,Palencia,34082,0
Hermigua,Santa Cruz de Tenerife,38021,0
Hermisende,Zamora,49094,0
Hernán-Pérez,Cáceres,10093,0
Hernani,Gipuzkoa,20040,0
Hernansancho,Ávila,5092,0
Hernialde,Gipuzkoa,20041,0
Herradón de Pinares,Ávila,5093,0
Herramélluri,La Rioja,26073,0
Herrera,Sevilla,41050,0
Herrera (La),Albacete,2038,0
Herrera de Alcántara,Cáceres,10094,0
Herrera de los Navarros,Zaragoza,50124,0
Herrera de Pisuerga,Palencia,34083,0
Herrera de Soria,Soria,42098,0
Herrera de Valdecañas,Palencia,34084,0
Herrera del Duque,Badajoz,6063,0
Herrería,Guadalajara,19134,0
Herrerías,Cantabria,39033,0
Herreros de Suso,Ávila,5094,0
Herreruela,Cáceres,10095,0
Herreruela de Oropesa,Toledo,45073,0
Herrín de Campos,Valladolid,47073,0
Herrumblar (El),Cuenca,16098,0
Hervás,Cáceres,10096,0
Hervías,La Rioja,26074,0
Hiendelaencina,Guadalajara,19135,0
Higuera,Cáceres,10097,0
Higuera de Calatrava,Jaén,23041,0
Higuera de la Serena,Badajoz,6064,0
Higuera de la Sierra,Huelva,21038,0
Higuera de las Dueñas,Ávila,5095,0
Higuera de Llerena,Badajoz,6065,0
Higuera de Vargas,Badajoz,6066,0
Higuera la Real,Badajoz,6067,0
Higueras,Castellón,12069,0
Higueruela,Albacete,2039,0
Higueruelas,Valencia,46141,0
Hija de Dios (La),Ávila,5096,0
Híjar,Teruel,44122,0
Hijes,Guadalajara,19136,0
Hiniesta (La),Zamora,49095,0
Hinojal,Cáceres,10098,0
Hinojales,Huelva,21039,0
Hinojares,Jaén,23042,0
Hinojos,Huelva,21040,0
Hinojosa (La),Cuenca,16099,0
Hinojosa de Duero,Salamanca,37160,0
Hinojosa de Jarque,Teruel,44123,0
Hinojosa de San Vicente,Toledo,45074,0
Hinojosa del Campo,Soria,42100,0
Hinojosa del Duque,Córdoba,14035,0
Hinojosa del Valle,Badajoz,6068,0
Hinojosas de Calatrava,Ciudad Real,13048,0
Hinojosos (Los),Cuenca,16100,0
Hiriberri/Villanueva de Aezkoa,Navarra,31256,0
Hiruela (La),Madrid,28069,0
Hita,Guadalajara,19138,0
Hito (El),Cuenca,16101,0
Holguera,Cáceres,10099,0
Hombrados,Guadalajara,19139,0
Hondarribia,Gipuzkoa,20036,0
Hondón de los Frailes,Alicante,3078,0
Honrubia,Cuenca,16102,0
Honrubia de la Cuesta,Segovia,40099,0
Hontalbilla,Segovia,40100,0
Hontanar,Toledo,45075,0
Hontanares de Eresma,Segovia,40101,0
Hontanas,Burgos,9159,0
Hontanaya,Cuenca,16103,0
Hontangas,Burgos,9160,0
Hontecillas,Cuenca,16104,0
Hontoba,Guadalajara,19142,0
Hontoria de Cerrato,Palencia,34086,0
Hontoria de la Cantera,Burgos,9162,0
Hontoria de Valdearados,Burgos,9164,0
Hontoria del Pinar,Burgos,9163,0
Horcajada (La),Ávila,5097,0
Horcajo de la Sierra-Aoslos,Madrid,28070,0
Horcajo de las Torres,Ávila,5099,0
Horcajo de los Montes,Ciudad Real,13049,0
Horcajo de Montemayor,Salamanca,37161,0
Horcajo de Santiago,Cuenca,16106,0
Horcajo Medianero,Salamanca,37162,0
Horcajuelo de la Sierra,Madrid,28071,0
Horche,Guadalajara,19143,0
Hormazas (Las),Burgos,9166,0
Hormigos,Toledo,45076,0
Hormilla,La Rioja,26075,0
Hormilleja,La Rioja,26076,0
Hornachos,Badajoz,6069,0
Hornachuelos,Córdoba,14036,0
Hornillo (El),Ávila,5100,0
Hornillos de Cameros,La Rioja,26077,0
Hornillos de Cerrato,Palencia,34087,0
Hornillos de Eresma,Valladolid,47074,0
Hornillos del Camino,Burgos,9167,0
Hornos,Jaén,23043,0
Hornos de Moncalvillo,La Rioja,26078,0
Horra (La),Burgos,9168,0
Horta de Sant Joan,Tarragona,43071,0
Hortezuela de Océn,Guadalajara,19145,0
Hortigüela,Burgos,9169,0
Hospital de Órbigo,León,24082,0
Hospitalet de Llobregat (L'),Barcelona,8101,1
Hostalets de Pierola (Els),Barcelona,8162,0
Hostalric,Girona,17083,0
Hoya (La),Salamanca,37163,0
Hoya-Gonzalo,Albacete,2040,0
Hoyales de Roa,Burgos,9170,0
Hoyo de Manzanares,Madrid,28072,1
Hoyo de Pinares (El),Ávila,5102,0
Hoyocasero,Ávila,5101,0
Hoyorredondo,Ávila,5103,0
Hoyos,Cáceres,10100,0
Hoyos de Miguel Muñoz,Ávila,5106,0
Hoyos del Collado,Ávila,5104,0
Hoyos del Espino,Ávila,5105,0
Hoz de Jaca,Huesca,22122,0
Hoz de la Vieja (La),Teruel,44124,0
Hoz y Costean,Huesca,22908,0
Huarte/Uharte,Navarra,31122,0
Huecas,Toledo,45077,0
Huécija,Almería,4051,0
Huélaga,Cáceres,10101,0
Huélago,Granada,18096,0
Huélamo,Cuenca,16107,0
Huelma,Jaén,23044,0
Huelva,Huelva,21041,1
Huelves,Cuenca,16108,0
Huéneja,Granada,18097,0
Huércal de Almería,Almería,4052,0
Huércal-Overa,Almería,4053,0
Huércanos,La Rioja,26079,0
Huerce (La),Guadalajara,19146,0
Huérguina,Cuenca,16109,0
Huérmeces,Burgos,9172,0
Huérmeces del Cerro,Guadalajara,19147,0
Huerta,Salamanca,37164,0
Huerta de Arriba,Burgos,9173,0
Huerta de la Obispalía,Cuenca,16110,0
Huerta de Rey,Burgos,9174,0
Huerta de Valdecarábanos,Toledo,45078,0
Huerta del Marquesado,Cuenca,16111,0
Huertahernando,Guadalajara,19148,0
Huerto,Huesca,22124,0
Huertos (Los),Segovia,40103,0
Huesa,Jaén,23045,0
Huesa del Común,Teruel,44125,0
Huesca,Huesca,22125,1
Huéscar,Granada,18098,0
Huete,Cuenca,16112,0
Huétor de Santillán,Granada,18099,0
Huétor Tájar,Granada,18100,0
Huétor Vega,Granada,18101,0
Hueva,Guadalajara,19150,0
Huévar del Aljarafe,Sevilla,41051,0
Humada,Burgos,9175,0
Humanes,Guadalajara,19151,0
Humanes de Madrid,Madrid,28073,0
Humilladero,Málaga,29059,0
Hurones,Burgos,9176,0
Hurtumpascual,Ávila,5107,0
Husillos,Palencia,34088,0
Ibahernando,Cáceres,10102,0
Ibargoiti,Navarra,31124,0
Ibarra,Gipuzkoa,20042,0
Ibarrangelu,Bizkaia,48048,0
Ibdes,Zaragoza,50125,0
Ibeas de Juarros,Burgos,9177,0
Ibi,Alicante,3079,0
Ibias,Asturias,33028,0
Ibieca,Huesca,22126,0
Ibrillos,Burgos,9178,0
Ibros,Jaén,23046,0
Icod de los Vinos,Santa Cruz de Tenerife,38022,0
Idiazabal,Gipuzkoa,20043,0
Igantzi,Navarra,31259,0
Igea,La Rioja,26080,0
Iglesiarrubia,Burgos,9179,0
Iglesias,Burgos,9180,0
Iglesuela del Cid (La),Teruel,44126,0
Iglesuela del Tiétar (La),Toledo,45079,0
Igorre,Bizkaia,48094,0
Igriés,Huesca,22127,0
Igualada,Barcelona,8102,1
Igualeja,Málaga,29060,0
Igüeña,León,24083,0
Igúzquiza,Navarra,31125,0
Ikaztegieta,Gipuzkoa,20044,0
Ilche,Huesca,22128,0
Illa de Arousa (A),Pontevedra,36901,0
Illán de Vacas,Toledo,45080,0
Illana,Guadalajara,19152,0
Illano,Asturias,33029,0
Íllar,Almería,4054,0
Illas,Asturias,33030,0
