municipio,provincia,codigo_ine,municipio_nombre_humano,num_colegios
Fontihoyuelo,Valladolid,47064,Fontihoyuelo,0
Fontioso,Burgos,9127,Fontioso,0
Fontiveros,Ávila,5074,Fontiveros,2
Fonz,Huesca,22110,Fonz,2
Fonzaleche,La Rioja,26063,Fonzaleche,0
Foradada,Lleida,25094,Foradada,0
Foradada del Toscar,Huesca,22111,Foradada del Toscar,0
Forallac,Girona,17902,Forallac,2
Forcall,Castellón,12061,Forcall,1
Forcarei,Pontevedra,36018,Forcarei,8
Forès,Tarragona,43061,Forès,0
Forfoleda,Salamanca,37130,Forfoleda,0
Formentera,Illes Balears,7024,Formentera,1
Formentera del Segura,Alicante,3070,Formentera del Segura,3
Formiche Alto,Teruel,44103,Formiche Alto,0
Fornalutx,Illes Balears,7025,Fornalutx,1
Fornells de la Selva,Girona,17073,Fornells de la Selva,4
Fornelos de Montes,Pontevedra,36019,Fornelos de Montes,0
Fornes,Granada,18077,Fornes,0
Fórnoles,Teruel,44105,Fórnoles,0
Fortaleny,Valencia,46125,Fortaleny,2
Fortanete,Teruel,44106,Fortanete,0
Fortià,Girona,17074,Fortià,1
Fortuna,Murcia,30020,Fortuna,0
Forua,Bizkaia,48906,Forua,0
Foz,Lugo,27019,Foz,2
Foz-Calanda,Teruel,44107,Foz-Calanda,1
Frades,A Coruña,15038,Frades,3
Frades de la Sierra,Salamanca,37131,Frades de la Sierra,0
Fraga,Huesca,22112,Fraga,0
Frago (El),Zaragoza,50109,El Frago,0
Frailes,Jaén,23033,Frailes,1
Franco (El),Asturias,33023,El Franco,19
Frandovínez,Burgos,9128,Frandovínez,0
Franqueses del Vallès (Les),Barcelona,8086,Les Franqueses del Vallès,0
Frasno (El),Zaragoza,50110,El Frasno,1
Frechilla,Palencia,34072,Frechilla,0
Frechilla de Almazán,Soria,42083,Frechilla de Almazán,0
Fregenal de la Sierra,Badajoz,6050,Fregenal de la Sierra,6
Fregeneda (La),Salamanca,37132,La Fregeneda,0
Freginals,Tarragona,43062,Freginals,1
Freila,Granada,18078,Freila,2
Fréscano,Zaragoza,50111,Fréscano,0
Fresneda (La),Teruel,44108,La Fresneda,0
Fresneda de Altarejos,Cuenca,16083,Fresneda de Altarejos,0
Fresneda de Cuéllar,Segovia,40078,Fresneda de Cuéllar,0
Fresneda de la Sierra,Cuenca,16084,Fresneda de la Sierra,0
Fresneda de la Sierra Tirón,Burgos,9129,Fresneda de la Sierra Tirón,0
Fresnedilla,Ávila,5075,Fresnedilla,0
Fresnedillas de la Oliva,Madrid,28056,Fresnedillas de la Oliva,3
Fresnedoso,Salamanca,37133,Fresnedoso,0
Fresnedoso de Ibor,Cáceres,10075,Fresnedoso de Ibor,1
Fresneña,Burgos,9130,Fresneña,0
Fresnillo de las Dueñas,Burgos,9131,Fresnillo de las Dueñas,0
Fresno (El),Ávila,5076,El Fresno,1
Fresno Alhándiga,Salamanca,37134,Fresno Alhándiga,0
Fresno de Cantespino,Segovia,40079,Fresno de Cantespino,0
Fresno de Caracena,Soria,42084,Fresno de Caracena,0
Fresno de la Fuente,Segovia,40080,Fresno de la Fuente,0
Fresno de la Polvorosa,Zamora,49075,Fresno de la Polvorosa,0
Fresno de la Ribera,Zamora,49076,Fresno de la Ribera,0
Fresno de la Vega,León,24073,Fresno de la Vega,0
Fresno de Río Tirón,Burgos,9132,Fresno de Río Tirón,0
Fresno de Rodilla,Burgos,9133,Fresno de Rodilla,0
Fresno de Sayago,Zamora,49077,Fresno de Sayago,0
Fresno de Torote,Madrid,28057,Fresno de Torote,1
Fresno del Río,Palencia,34073,Fresno del Río,0
Fresno el Viejo,Valladolid,47065,Fresno el Viejo,1
Frías,Burgos,9134,Frías,1
Frías de Albarracín,Teruel,44109,Frías de Albarracín,0
Friera de Valverde,Zamora,49078,Friera de Valverde,0
Frigiliana,Málaga,29053,Frigiliana,3
Friol,Lugo,27020,Friol,5
Frómista,Palencia,34074,Frómista,1
Frontera,Santa Cruz de Tenerife,38013,Frontera,0
Frontera (La),Cuenca,16085,La Frontera,0
Fruiz,Bizkaia,48035,Fruiz,0
Frumales,Segovia,40081,Frumales,0
Fuembellida,Guadalajara,19118,Fuembellida,0
Fuencaliente,Ciudad Real,13042,Fuencaliente,2
Fuencaliente de la Palma,Santa Cruz de Tenerife,38014,Fuencaliente de la Palma,0
Fuencemillán,Guadalajara,19119,Fuencemillán,0
Fuendejalón,Zaragoza,50113,Fuendejalón,2
Fuendetodos,Zaragoza,50114,Fuendetodos,0
Fuenferrada,Teruel,44110,Fuenferrada,0
Fuengirola,Málaga,29054,Fuengirola,43
Fuenlabrada,Madrid,28058,Fuenlabrada,1
Fuenlabrada de los Montes,Badajoz,6051,Fuenlabrada de los Montes,2
Fuenllana,Ciudad Real,13043,Fuenllana,0
Fuenmayor,La Rioja,26064,Fuenmayor,3
Fuensaldaña,Valladolid,47066,Fuensaldaña,2
Fuensalida,Toledo,45066,Fuensalida,9
Fuensanta,Albacete,2032,Fuensanta,0
Fuensanta de Martos,Jaén,23034,Fuensanta de Martos,3
Fuente Álamo de Murcia,Murcia,30021,Fuente Álamo de Murcia,0
Fuente Carreteros,Córdoba,14901,Fuente Carreteros,0
Fuente de Cantos,Badajoz,6052,Fuente de Cantos,4
Fuente de Pedro Naharro,Cuenca,16086,Fuente de Pedro Naharro,2
Fuente de Piedra,Málaga,29055,Fuente de Piedra,3
Fuente de San Esteban (La),Salamanca,37135,La Fuente de San Esteban,2
Fuente de Santa Cruz,Segovia,40082,Fuente de Santa Cruz,0
Fuente del Arco,Badajoz,6053,Fuente del Arco,1
Fuente del Maestre,Badajoz,6054,Fuente del Maestre,5
Fuente el Fresno,Ciudad Real,13044,Fuente el Fresno,2
Fuente el Olmo de Fuentidueña,Segovia,40083,Fuente el Olmo de Fuentidueña,0
Fuente el Olmo de Íscar,Segovia,40084,Fuente el Olmo de Íscar,0
Fuente el Saúz,Ávila,5077,Fuente el Saúz,0
Fuente el Saz de Jarama,Madrid,28059,Fuente el Saz de Jarama,5
Fuente el Sol,Valladolid,47067,Fuente el Sol,0
Fuente Encalada,Zamora,49079,Fuente Encalada,0
Fuente la Lancha,Córdoba,14028,Fuente la Lancha,1
Fuente la Reina,Castellón,12063,Fuente la Reina,0
Fuente Obejuna,Córdoba,14029,Fuente Obejuna,50
Fuente Palmera,Córdoba,14030,Fuente Palmera,13
Fuente Vaqueros,Granada,18079,Fuente Vaqueros,4
Fuente-Álamo,Albacete,2033,Fuente-Álamo,4
Fuente-Olmedo,Valladolid,47068,Fuente-Olmedo,0
Fuente-Tójar,Córdoba,14031,Fuente-Tójar,1
Fuentealbilla,Albacete,2034,Fuentealbilla,2
Fuentearmegil,Soria,42085,Fuentearmegil,0
Fuentebureba,Burgos,9135,Fuentebureba,0
Fuentecambrón,Soria,42086,Fuentecambrón,0
Fuentecantos,Soria,42087,Fuentecantos,0
Fuentecén,Burgos,9136,Fuentecén,0
Fuenteguinaldo,Salamanca,37136,Fuenteguinaldo,1
Fuenteheridos,Huelva,21033,Fuenteheridos,1
Fuentelahiguera de Albatages,Guadalajara,19120,Fuentelahiguera de Albatages,0
Fuentelapeña,Zamora,49080,Fuentelapeña,1
Fuentelcésped,Burgos,9137,Fuentelcésped,0
Fuentelencina,Guadalajara,19121,Fuentelencina,0
Fuentelespino de Haro,Cuenca,16087,Fuentelespino de Haro,0
Fuentelespino de Moya,Cuenca,16088,Fuentelespino de Moya,0
Fuenteliante,Salamanca,37137,Fuenteliante,0
Fuentelisendo,Burgos,9138,Fuentelisendo,0
Fuentelmonge,Soria,42088,Fuentelmonge,0
Fuentelsaz,Guadalajara,19122,Fuentelsaz,0
Fuentelsaz de Soria,Soria,42089,Fuentelsaz de Soria,0
Fuentelviejo,Guadalajara,19123,Fuentelviejo,0
Fuentemolinos,Burgos,9139,Fuentemolinos,0
Fuentenava de Jábaga,Cuenca,16904,Fuentenava de Jábaga,0
Fuentenebro,Burgos,9140,Fuentenebro,0
Fuentenovilla,Guadalajara,19124,Fuentenovilla,1
Fuentepelayo,Segovia,40086,Fuentepelayo,1
Fuentepinilla,Soria,42090,Fuentepinilla,0
Fuentepiñel,Segovia,40087,Fuentepiñel,0
Fuenterrebollo,Segovia,40088,Fuenterrebollo,1
Fuenterroble de Salvatierra,Salamanca,37138,Fuenterroble de Salvatierra,2
Fuenterrobles,Valencia,46129,Fuenterrobles,1
Fuentes,Cuenca,16089,Fuentes,0
Fuentes Calientes,Teruel,44111,Fuentes Calientes,0
Fuentes Claras,Teruel,44112,Fuentes Claras,0
Fuentes de Andalucía,Sevilla,41042,Fuentes de Andalucía,5
Fuentes de Año,Ávila,5078,Fuentes de Año,0
Fuentes de Ayódar,Castellón,12064,Fuentes de Ayódar,0
Fuentes de Béjar,Salamanca,37139,Fuentes de Béjar,0
Fuentes de Carbajal,León,24074,Fuentes de Carbajal,0
Fuentes de Ebro,Zaragoza,50115,Fuentes de Ebro,4
Fuentes de Jiloca,Zaragoza,50116,Fuentes de Jiloca,0
Fuentes de León,Badajoz,6055,Fuentes de León,2
Fuentes de Magaña,Soria,42092,Fuentes de Magaña,0
Fuentes de Nava,Palencia,34076,Fuentes de Nava,1
Fuentes de Oñoro,Salamanca,37140,Fuentes de Oñoro,1
Fuentes de Ropel,Zamora,49082,Fuentes de Ropel,0
Fuentes de Rubielos,Teruel,44113,Fuentes de Rubielos,0
Fuentes de Valdepero,Palencia,34077,Fuentes de Valdepero,0
Fuentesaúco,Zamora,49081,Fuentesaúco,2
Fuentesaúco de Fuentidueña,Segovia,40089,Fuentesaúco de Fuentidueña,0
Fuentesecas,Zamora,49083,Fuentesecas,0
Fuentesoto,Segovia,40091,Fuentesoto,0
Fuentespalda,Teruel,44114,Fuentespalda,1
Fuentespina,Burgos,9141,Fuentespina,1
Fuentespreadas,Zamora,49084,Fuentespreadas,0
Fuentestrún,Soria,42093,Fuentestrún,0
Fuentidueña,Segovia,40092,Fuentidueña,0
Fuentidueña de Tajo,Madrid,28060,Fuentidueña de Tajo,3
Fuerte del Rey,Jaén,23035,Fuerte del Rey,3
Fuertescusa,Cuenca,16091,Fuertescusa,0
Fueva (La),Huesca,22113,La Fueva,1
Fuliola (La),Lleida,25096,La Fuliola,2
Fulleda,Lleida,25097,Fulleda,0
Funes,Navarra,31107,Funes,3
Fustiñana,Navarra,31108,Fustiñana,2
Gabaldón,Cuenca,16092,Gabaldón,0
Gabias (Las),Granada,18905,Las Gabias,10
Gabiria,Gipuzkoa,20038,Gabiria,2
Gádor,Almería,4047,Gádor,4
Gaià,Barcelona,8090,Gaià,2
Gaianes,Alicante,3072,Gaianes,0
Gaibiel,Castellón,12065,Gaibiel,0
Gaintza,Gipuzkoa,20037,Gaintza,1
Gajanejos,Guadalajara,19125,Gajanejos,0
Gajates,Salamanca,37141,Gajates,0
Galapagar,Madrid,28061,Galapagar,0
Galápagos,Guadalajara,19126,Galápagos,1
Galar,Navarra,31109,Galar,0
Galaroza,Huelva,21034,Galaroza,3
Galbarros,Burgos,9143,Galbarros,0
Galbárruli,La Rioja,26065,Galbárruli,0
Galdakao,Bizkaia,48036,Galdakao,16
Galdames,Bizkaia,48037,Galdames,0
Gáldar,Las Palmas,35009,Gáldar,14
Galende,Zamora,49085,Galende,0
Galera,Granada,18082,Galera,0
Galera (La),Tarragona,43063,La Galera,2
Galilea,La Rioja,26066,Galilea,0
Galindo y Perahuy,Salamanca,37142,Galindo y Perahuy,0
Galinduste,Salamanca,37143,Galinduste,0
Galisancho,Salamanca,37144,Galisancho,0
Galisteo,Cáceres,10076,Galisteo,2
Gallardos (Los),Almería,4048,Los Gallardos,3
Gallega (La),Burgos,9144,La Gallega,0
Gallegos,Segovia,40093,Gallegos,0
Gallegos de Altamiros,Ávila,5079,Gallegos de Altamiros,0
Gallegos de Argañán,Salamanca,37145,Gallegos de Argañán,0
Gallegos de Hornija,Valladolid,47069,Gallegos de Hornija,0
Gallegos de Sobrinos,Ávila,5080,Gallegos de Sobrinos,0
Gallegos de Solmirón,Salamanca,37146,Gallegos de Solmirón,0
Gallegos del Pan,Zamora,49086,Gallegos del Pan,0
Gallegos del Río,Zamora,49087,Gallegos del Río,0
Gallifa,Barcelona,8087,Gallifa,0
Gallinero de Cameros,La Rioja,26067,Gallinero de Cameros,0
Gallipienzo/Galipentzu,Navarra,31110,Gallipienzo/Galipentzu,0
Gallocanta,Zaragoza,50117,Gallocanta,0
Gallués/Galoze,Navarra,31111,Gallués/Galoze,0
Gallur,Zaragoza,50118,Gallur,2
Galve,Teruel,44115,Galve,0
Galve de Sorbe,Guadalajara,19127,Galve de Sorbe,0
Gálvez,Toledo,45067,Gálvez,3
Gamiz-Fika,Bizkaia,48038,Gamiz-Fika,0
Gamones,Zamora,49088,Gamones,0
Gandesa,Tarragona,43064,Gandesa,4
Gandia,Valencia,46131,Gandia,0
Garaballa,Cuenca,16093,Garaballa,0
Garachico,Santa Cruz de Tenerife,38015,Garachico,4
Garafía,Santa Cruz de Tenerife,38016,Garafía,0
Garai,Bizkaia,48039,Garai,0
Garaioa,Navarra,31112,Garaioa,0
Garbayuela,Badajoz,6056,Garbayuela,1
Garcia,Tarragona,43065,Garcia,1
Garciaz,Cáceres,10077,Garciaz,1
Garcibuey,Salamanca,37147,Garcibuey,0
Garcihernández,Salamanca,37148,Garcihernández,1
Garcillán,Segovia,40094,Garcillán,0
Garciotum,Toledo,45068,Garciotum,0
Garcirrey,Salamanca,37149,Garcirrey,0
Garde,Navarra,31113,Garde,0
Gargallo,Teruel,44116,Gargallo,0
Garganta (La),Cáceres,10078,La Garganta,0
Garganta de los Montes,Madrid,28062,Garganta de los Montes,0
Garganta del Villar,Ávila,5081,Garganta del Villar,0
Garganta la Olla,Cáceres,10079,Garganta la Olla,1
Gargantilla,Cáceres,10080,Gargantilla,0
Gargantilla del Lozoya y Pinilla de Buitrago,Madrid,28063,Gargantilla del Lozoya y Pinilla de Buitrago,0
Gargüera,Cáceres,10081,Gargüera,0
Garidells (Els),Tarragona,43066,Els Garidells,0
Garínoain,Navarra,31114,Garínoain,2
Garlitos,Badajoz,6057,Garlitos,1
Garrafe de Torío,León,24076,Garrafe de Torío,0
Garralda,Navarra,31115,Garralda,3
Garray,Soria,42094,Garray,0
Garriga (La),Barcelona,8088,La Garriga,12
Garrigàs,Girona,17075,Garrigàs,1
Garrigoles,Girona,17076,Garrigoles,0
Garriguella,Girona,17077,Garriguella,2
Garrobo (El),Sevilla,41043,El Garrobo,1
Garrovilla (La),Badajoz,6058,La Garrovilla,2
Garrovillas de Alconétar,Cáceres,10082,Garrovillas de Alconétar,3
Garrucha,Almería,4049,Garrucha,6
Garvín,Cáceres,10083,Garvín,0
Gascones,Madrid,28064,Gascones,0
Gascueña,Cuenca,16094,Gascueña,0
Gascueña de Bornova,Guadalajara,19129,Gascueña de Bornova,0
Gastor (El),Cádiz,11018,El Gastor,3
Gata,Cáceres,10084,Gata,1
Gata de Gorgos,Alicante,3071,Gata de Gorgos,6
Gatika,Bizkaia,48040,Gatika,3
Gatón de Campos,Valladolid,47070,Gatón de Campos,0
Gátova,Valencia,46902,Gátova,0
Gaucín,Málaga,29056,Gaucín,2
Gautegiz Arteaga,Bizkaia,48041,Gautegiz Arteaga,2
Gavà,Barcelona,8089,Gavà,32
Gavarda,Valencia,46130,Gavarda,3
Gavet de la Conca,Lleida,25098,Gavet de la Conca,0
Gavilanes,Ávila,5082,Gavilanes,0
Gaztelu,Gipuzkoa,20907,Gaztelu,0
Gea de Albarracín,Teruel,44117,Gea de Albarracín,1
Gejuelo del Barro,Salamanca,37150,Gejuelo del Barro,0
Geldo,Castellón,12067,Geldo,1
Gelida,Barcelona,8091,Gelida,6
Gelsa,Zaragoza,50119,Gelsa,2
Gelves,Sevilla,41044,Gelves,10
Gema,Zamora,49090,Gema,0
Gemuño,Ávila,5083,Gemuño,0
Genalguacil,Málaga,29057,Genalguacil,1
Génave,Jaén,23037,Génave,0
Genevilla,Navarra,31116,Genevilla,0
Genovés (El),Valencia,46132,El Genovés,0
Ger,Girona,17078,Ger,2
Gerena,Sevilla,41045,Gerena,5
Gérgal,Almería,4050,Gérgal,2
Geria,Valladolid,47071,Geria,0
Gerindote,Toledo,45069,Gerindote,1
Gernika-Lumo,Bizkaia,48046,Gernika-Lumo,12
Gestalgar,Valencia,46133,Gestalgar,1
Getafe,Madrid,28065,Getafe,100
Getaria,Gipuzkoa,20039,Getaria,3
Getxo,Bizkaia,48044,Getxo,31
Gibraleón,Huelva,21035,Gibraleón,10
Gijón,Asturias,33024,Gijón,10
Gil García,Ávila,5085,Gil García,0
Gilbuena,Ávila,5084,Gilbuena,0
Gilena,Sevilla,41046,Gilena,4
Gilet,Valencia,46134,Gilet,4
Gimenells i el Pla de la Font,Lleida,25912,Gimenells i el Pla de la Font,0
Gimialcón,Ávila,5086,Gimialcón,0
Gimileo,La Rioja,26068,Gimileo,0
Ginebrosa (La),Teruel,44118,La Ginebrosa,0
Gines,Sevilla,41047,Gines,15
Ginestar,Tarragona,43067,Ginestar,0
Gineta (La),Albacete,2035,La Gineta,2
Girona,Girona,17079,Girona,86
Gironella,Barcelona,8092,Gironella,8
Gisclareny,Barcelona,8093,Gisclareny,0
Gistaín,Huesca,22114,Gistaín,0
Gizaburuaga,Bizkaia,48047,Gizaburuaga,0
Gobernador,Granada,18083,Gobernador,0
Godall,Tarragona,43068,Godall,2
Godella,Valencia,46135,Godella,0
Godelleta,Valencia,46136,Godelleta,4
Godojos,Zaragoza,50120,Godojos,0
Goizueta,Navarra,31117,Goizueta,1
Gójar,Granada,18084,Gójar,4
Golmayo,Soria,42095,Golmayo,3
Golmés,Lleida,25099,Golmés,2
Golosalvo,Albacete,2036,Golosalvo,0
Golpejas,Salamanca,37151,Golpejas,0
Gómara,Soria,42096,Gómara,1
Gombrèn,Girona,17080,Gombrèn,0
Gomecello,Salamanca,37152,Gomecello,1
Gomesende,Ourense,32033,Gomesende,0
Gomezserracín,Segovia,40095,Gomezserracín,0
Gondomar,Pontevedra,36021,Gondomar,5
Goñi,Navarra,31118,Goñi,0
Gor,Granada,18085,Gor,1
Gorafe,Granada,18086,Gorafe,0
Gordaliza del Pino,León,24077,Gordaliza del Pino,0
Gordexola,Bizkaia,48042,Gordexola,1
Gordo (El),Cáceres,10085,El Gordo,1
Gordoncillo,León,24078,Gordoncillo,0
Gorga,Alicante,3073,Gorga,0
Gorliz,Bizkaia,48043,Gorliz,1
Gormaz,Soria,42097,Gormaz,0
Gósol,Lleida,25100,Gósol,1
Gotarrendura,Ávila,5087,Gotarrendura,0
Gotor,Zaragoza,50121,Gotor,1
Gozón,Asturias,33025,Gozón,9
Gradefes,León,24079,Gradefes,1
Grado,Asturias,33026,Grado,12
Grado (El),Huesca,22115,El Grado,0
Graja de Campalbo,Cuenca,16095,Graja de Campalbo,0
Graja de Iniesta,Cuenca,16096,Graja de Iniesta,1
Grajal de Campos,León,24080,Grajal de Campos,0
Grajera,Segovia,40097,Grajera,0
Granada,Granada,18087,Granada,233
Granada (La),Barcelona,8094,La Granada,2
Granada de Río-Tinto (La),Huelva,21036,La Granada de Río-Tinto,0
Granadella (La),Lleida,25101,La Granadella,3
Granadilla de Abona,Santa Cruz de Tenerife,38017,Granadilla de Abona,6
Granado (El),Huelva,21037,El Granado,2
Granátula de Calatrava,Ciudad Real,13045,Granátula de Calatrava,1
Grandas de Salime,Asturias,33027,Grandas de Salime,1
Grandes y San Martín,Ávila,5088,Grandes y San Martín,0
Granera,Barcelona,8095,Granera,0
Granja (La),Cáceres,10086,La Granja,0
Granja d'Escarp (La),Lleida,25102,La Granja d'Escarp,2
Granja de la Costera (La),Valencia,46137,La Granja de la Costera,0
Granja de Moreruela,Zamora,49091,Granja de Moreruela,0
Granja de Rocamora,Alicante,3074,Granja de Rocamora,2
Granja de Torrehermosa,Badajoz,6059,Granja de Torrehermosa,1
Granjuela (La),Córdoba,14032,La Granjuela,0
Granollers,Barcelona,8096,Granollers,54
Granucillo,Zamora,49092,Granucillo,0
Granyanella,Lleida,25103,Granyanella,0
Granyena de les Garrigues,Lleida,25105,Granyena de les Garrigues,0
Granyena de Segarra,Lleida,25104,Granyena de Segarra,0
Grañén,Huesca,22116,Grañén,3
Grañón,La Rioja,26069,Grañón,0
Gratallops,Tarragona,43069,Gratallops,1
Graus,Huesca,22117,Graus,5
Grávalos,La Rioja,26070,Grávalos,0
Grazalema,Cádiz,11019,Grazalema,4
Griegos,Teruel,44119,Griegos,0
Grijalba,Burgos,9148,Grijalba,0
Grijota,Palencia,34079,Grijota,0
Griñón,Madrid,28066,Griñón,8
Grisaleña,Burgos,9149,Grisaleña,0
Grisel,Zaragoza,50122,Grisel,0
Grisén,Zaragoza,50123,Grisén,0
Grove (O),Pontevedra,36022,O Grove,8
Guadahortuna,Granada,18088,Guadahortuna,3
Guadalajara,Guadalajara,19130,Guadalajara,54
Guadalaviar,Teruel,44120,Guadalaviar,0
Guadalcanal,Sevilla,41048,Guadalcanal,4
Guadalcázar,Córdoba,14033,Guadalcázar,3
Guadalix de la Sierra,Madrid,28067,Guadalix de la Sierra,6
Guadalmez,Ciudad Real,13046,Guadalmez,0
Guadalupe,Cáceres,10087,Guadalupe,3
Guadamur,Toledo,45070,Guadamur,2
Guadarrama,Madrid,28068,Guadarrama,14
Guadasséquies,Valencia,46138,Guadasséquies,3
Guadassuar,Valencia,46139,Guadassuar,6
Guadiana,Badajoz,6903,Guadiana,0
Guadix,Granada,18089,Guadix,23
Guadramiro,Salamanca,37154,Guadramiro,0
Guájares (Los),Granada,18906,Los Guájares,0
Gualba,Barcelona,8097,Gualba,2
Gualchos,Granada,18093,Gualchos,4
Gualta,Girona,17081,Gualta,0
Guancha (La),Santa Cruz de Tenerife,38018,La Guancha,3
Guarda (A),Pontevedra,36023,A Guarda,10
Guardamar de la Safor,Valencia,46140,Guardamar de la Safor,0
Guardamar del Segura,Alicante,3076,Guardamar del Segura,7
Guardia (La),Toledo,45071,La Guardia,0
Guardia de Jaén (La),Jaén,23038,La Guardia de Jaén,2
Guardiola de Berguedà,Barcelona,8099,Guardiola de Berguedà,3
Guardo,Palencia,34080,Guardo,9
Guareña,Badajoz,6060,Guareña,1
Guaro,Málaga,29058,Guaro,3
Guarrate,Zamora,49093,Guarrate,1
Guarromán,Jaén,23039,Guarromán,4
Guaza de Campos,Palencia,34081,Guaza de Campos,0
Gúdar,Teruel,44121,Gúdar,0
Gudiña (A),Ourense,32034,A Gudiña,1
Güéjar Sierra,Granada,18094,Güéjar Sierra,2
Güeñes,Bizkaia,48045,Güeñes,5
Güesa/Gorza,Navarra,31119,Güesa/Gorza,0
Guesálaz/Gesalatz,Navarra,31120,Guesálaz/Gesalatz,0
Güevéjar,Granada,18095,Güevéjar,2
Guía de Isora,Santa Cruz de Tenerife,38019,Guía de Isora,8
Guiamets (Els),Tarragona,43070,Els Guiamets,1
Guijarrosa (La),Córdoba,14902,La Guijarrosa,0
Guijo (El),Córdoba,14034,El Guijo,0
Guijo de Ávila,Salamanca,37155,Guijo de Ávila,0
Guijo de Coria,Cáceres,10088,Guijo de Coria,0
Guijo de Galisteo,Cáceres,10089,Guijo de Galisteo,0
Guijo de Granadilla,Cáceres,10090,Guijo de Granadilla,0
Guijo de Santa Bárbara,Cáceres,10091,Guijo de Santa Bárbara,1
Guijuelo,Salamanca,37156,Guijuelo,6
Guillena,Sevilla,41049,Guillena,9
Guils de Cerdanya,Girona,17082,Guils de Cerdanya,0
Güímar,Santa Cruz de Tenerife,38020,Güímar,14
Guimerà,Lleida,25109,Guimerà,1
Guingueta d'Àneu (La),Lleida,25903,La Guingueta d'Àneu,0
Guirguillano,Navarra,31121,Guirguillano,0
Guisando,Ávila,5089,Guisando,0
Guissona,Lleida,25110,Guissona,6
Guitiriz,Lugo,27022,Guitiriz,4
Guixers,Lleida,25111,Guixers,0
Gumiel de Izán,Burgos,9151,Gumiel de Izán,1
Gumiel de Mercado,Burgos,9152,Gumiel de Mercado,0
Guntín,Lugo,27023,Guntín,0
Gurb,Barcelona,8100,Gurb,4
Guriezo,Cantabria,39030,Guriezo,0
Gurrea de Gállego,Huesca,22119,Gurrea de Gállego,2
Gusendos de los Oteros,León,24081,Gusendos de los Oteros,0
Gutierre-Muñoz,Ávila,5090,Gutierre-Muñoz,0
Haba (La),Badajoz,6061,La Haba,1
Hacinas,Burgos,9154,Hacinas,0
Harana/Valle de Arana,Álava,1056,Harana/Valle de Arana,0
Haría,Las Palmas,35010,Haría,4
Haro,La Rioja,26071,Haro,8
Haza,Burgos,9155,Haza,0
Hazas de Cesto,Cantabria,39031,Hazas de Cesto,1
Helechosa de los Montes,Badajoz,6062,Helechosa de los Montes,1
Hellín,Albacete,2037,Hellín,25
Henarejos,Cuenca,16097,Henarejos,0
Henche,Guadalajara,19132,Henche,0
Heras de Ayuso,Guadalajara,19133,Heras de Ayuso,0
Herbers,Castellón,12068,Herbers,0
Herce,La Rioja,26072,Herce,0
Herencia,Ciudad Real,13047,Herencia,8
Herencias (Las),Toledo,45072,Las Herencias,1
Herguijuela,Cáceres,10092,Herguijuela,0
Herguijuela de Ciudad Rodrigo,Salamanca,37157,Herguijuela de Ciudad Rodrigo,0
Herguijuela de la Sierra,Salamanca,37158,Herguijuela de la Sierra,0
Herguijuela del Campo,Salamanca,37159,Herguijuela del Campo,0
Hermandad de Campoo de Suso,Cantabria,39032,Hermandad de Campoo de Suso,0
Hérmedes de Cerrato,Palencia,34082,Hérmedes de Cerrato,0
Hermigua,Santa Cruz de Tenerife,38021,Hermigua,1
Hermisende,Zamora,49094,Hermisende,0
Hernán-Pérez,Cáceres,10093,Hernán-Pérez,0
Hernani,Gipuzkoa,20040,Hernani,12
Hernansancho,Ávila,5092,Hernansancho,0
Hernialde,Gipuzkoa,20041,Hernialde,0
Herradón de Pinares,Ávila,5093,Herradón de Pinares,0
Herramélluri,La Rioja,26073,Herramélluri,0
Herrera,Sevilla,41050,Herrera,0
Herrera (La),Albacete,2038,La Herrera,0
Herrera de Alcántara,Cáceres,10094,Herrera de Alcántara,0
Herrera de los Navarros,Zaragoza,50124,Herrera de los Navarros,2
Herrera de Pisuerga,Palencia,34083,Herrera de Pisuerga,2
Herrera de Soria,Soria,42098,Herrera de Soria,0
Herrera de Valdecañas,Palencia,34084,Herrera de Valdecañas,0
Herrera del Duque,Badajoz,6063,Herrera del Duque,4
Herrería,Guadalajara,19134,Herrería,0
Herrerías,Cantabria,39033,Herrerías,2
Herreros de Suso,Ávila,5094,Herreros de Suso,0
Herreruela,Cáceres,10095,Herreruela,0
Herreruela de Oropesa,Toledo,45073,Herreruela de Oropesa,0
Herrín de Campos,Valladolid,47073,Herrín de Campos,0
Herrumblar (El),Cuenca,16098,El Herrumblar,0
Hervás,Cáceres,10096,Hervás,4
Hervías,La Rioja,26074,Hervías,0
Hiendelaencina,Guadalajara,19135,Hiendelaencina,0
Higuera,Cáceres,10097,Higuera,0
Higuera de Calatrava,Jaén,23041,Higuera de Calatrava,2
Higuera de la Serena,Badajoz,6064,Higuera de la Serena,2
Higuera de la Sierra,Huelva,21038,Higuera de la Sierra,3
