codigo_ine,municipio,provincia,municipio_nombre_humano
05057,Cebreros,Ávila,Cebreros
24053,Cebrones del Río,León,Cebrones del Río
10061,Ceclavín,Cáceres,Ceclavín
15022,Cedeira,A Coruña,Cedeira
10062,Cedillo,Cáceres,Cedillo
40052,Cedillo de la Torre,Segovia,Cedillo de la Torre
45047,Cedillo del Condado,Toledo,Cedillo del Condado
44074,Cedrillas,Teruel,Cedrillas
15023,Cee,A Coruña,Cee
30017,Cehegín,Murcia,Cehegín
47048,Ceinos de Campos,Valladolid,Ceinos de Campos
09095,Celada del Camino,Burgos,Celada del Camino
44075,Celadas,Teruel,Celadas
32024,Celanova,Ourense,Celanova
44076,Cella,Teruel,Cella
17189,Cellera de Ter (La),Girona,La Cellera de Ter
26045,Cellorigo,La Rioja,Cellorigo
17049,Celrà,Girona,Celrà
31193,Cendea de Olza/Oltza Zendea,Navarra,Cendea de Olza/Oltza Zendea
19080,Cendejas de Enmedio,Guadalajara,Cendejas de Enmedio
19081,Cendejas de la Torre,Guadalajara,Cendejas de la Torre
18047,Cenes de la Vega,Granada,Cenes de la Vega
26046,Cenicero,La Rioja,Cenicero
28037,Cenicientos,Madrid,Cenicientos
02026,Cenizate,Albacete,Cenizate
32025,Cenlle,Ourense,Cenlle
08067,Centelles,Barcelona,Centelles
19082,Centenera,Guadalajara,Centenera
42059,Centenera de Andaluz,Soria,Centenera de Andaluz
37098,Cepeda,Salamanca,Cepeda
05058,Cepeda la Mora,Ávila,Cepeda la Mora
42060,Cerbón,Soria,Cerbón
15024,Cerceda,A Coruña,Cerceda
28038,Cercedilla,Madrid,Cercedilla
08268,Cercs,Barcelona,Cercs
46096,Cerdà,Valencia,Cerdà
08266,Cerdanyola del Vallès,Barcelona,Cerdanyola del Vallès
36902,Cerdedo-Cotobade,Pontevedra,Cerdedo-Cotobade
15025,Cerdido,A Coruña,Cerdido
37099,Cereceda de la Sierra,Salamanca,Cereceda de la Sierra
49046,Cerecinos de Campos,Zamora,Cerecinos de Campos
49047,Cerecinos del Carrizal,Zamora,Cerecinos del Carrizal
37100,Cerezal de Peñahorcada,Salamanca,Cerezal de Peñahorcada
10063,Cerezo,Cáceres,Cerezo
40053,Cerezo de Abajo,Segovia,Cerezo de Abajo
40054,Cerezo de Arriba,Segovia,Cerezo de Arriba
09098,Cerezo de Río Tirón,Burgos,Cerezo de Río Tirón
49048,Cernadilla,Zamora,Cernadilla
44077,Cerollera (La),Teruel,La Cerollera
37101,Cerralbo,Salamanca,Cerralbo
45048,Cerralbos (Los),Toledo,Los Cerralbos
09100,Cerratón de Juarros,Burgos,Cerratón de Juarros
37102,Cerro (El),Salamanca,El Cerro
21023,Cerro de Andévalo (El),Huelva,El Cerro de Andévalo
27012,Cervantes,Lugo,Cervantes
34055,Cervatos de la Cueza,Palencia,Cervatos de la Cueza
08068,Cervelló,Barcelona,Cervelló
25072,Cervera,Lleida,Cervera
28039,Cervera de Buitrago,Madrid,Cervera de Buitrago
50079,Cervera de la Cañada,Zaragoza,Cervera de la Cañada
45049,Cervera de los Montes,Toledo,Cervera de los Montes
34056,Cervera de Pisuerga,Palencia,Cervera de Pisuerga
16073,Cervera del Llano,Cuenca,Cervera del Llano
12044,Cervera del Maestre,Castellón,Cervera del Maestre
26047,Cervera del Río Alhama,La Rioja,Cervera del Río Alhama
50080,Cerveruela,Zaragoza,Cerveruela
25073,Cervià de les Garrigues,Lleida,Cervià de les Garrigues
17050,Cervià de Ter,Girona,Cervià de Ter
47049,Cervillego de la Cruz,Valladolid,Cervillego de la Cruz
27013,Cervo,Lugo,Cervo
37103,Cespedosa de Tormes,Salamanca,Cespedosa de Tormes
50081,Cetina,Zaragoza,Cetina
51001,Ceuta,Ceuta,Ceuta
30018,Ceutí,Murcia,Ceutí
34057,Cevico de la Torre,Palencia,Cevico de la Torre
34058,Cevico Navero,Palencia,Cevico Navero
37114,Chagarcía Medianero,Salamanca,Chagarcía Medianero
22094,Chalamera,Huesca,Chalamera
05067,Chamartín,Ávila,Chamartín
32029,Chandrexa de Queixa,Ourense,Chandrexa de Queixa
27016,Chantada,Lugo,Chantada
40065,Chañe,Segovia,Chañe
28051,Chapinería,Madrid,Chapinería
18059,Chauchina,Granada,Chauchina
19103,Checa,Guadalajara,Checa
06042,Cheles,Badajoz,Cheles
46107,Chella,Valencia,Chella
46106,Chelva,Valencia,Chelva
19104,Chequilla,Guadalajara,Chequilla
46108,Chera,Valencia,Chera
04036,Chercos,Almería,Chercos
46109,Cheste,Valencia,Cheste
22095,Chía,Huesca,Chía
11015,Chiclana de la Frontera,Cádiz,Chiclana de la Frontera
23029,Chiclana de Segura,Jaén,Chiclana de Segura
12053,Chilches/Xilxes,Castellón,Chilches/Xilxes
16023,Chillarón de Cuenca,Cuenca,Chillarón de Cuenca
19106,Chillarón del Rey,Guadalajara,Chillarón del Rey
13038,Chillón,Ciudad Real,Chillón
23030,Chilluévar,Jaén,Chilluévar
19105,Chiloeches,Guadalajara,Chiloeches
18061,Chimeneas,Granada,Chimeneas
22096,Chimillas,Huesca,Chimillas
02029,Chinchilla de Monte-Aragón,Albacete,Chinchilla de Monte-Aragón
28052,Chinchón,Madrid,Chinchón
11016,Chipiona,Cádiz,Chipiona
50092,Chiprana,Zaragoza,Chiprana
04037,Chirivel,Almería,Chirivel
46111,Chiva,Valencia,Chiva
50093,Chodes,Zaragoza,Chodes
12055,Chodos/Xodos,Castellón,Chodos/Xodos
12056,Chóvar,Castellón,Chóvar
24065,Chozas de Abajo,León,Chozas de Abajo
45056,Chozas de Canales,Toledo,Chozas de Canales
21030,Chucena,Huelva,Chucena
45057,Chueca,Toledo,Chueca
46112,Chulilla,Valencia,Chulilla
16081,Chumillas,Cuenca,Chumillas
18062,Churriana de la Vega,Granada,Churriana de la Vega
09101,Ciadoncha,Burgos,Ciadoncha
26048,Cidamón,La Rioja,Cidamón
42061,Cidones,Soria,Cidones
28040,Ciempozuelos,Madrid,Ciempozuelos
16074,Cierva (La),Cuenca,La Cierva
30019,Cieza,Murcia,Cieza
39021,Cieza,Cantabria,Cieza
19086,Cifuentes,Guadalajara,Cifuentes
47050,Cigales,Valladolid,Cigales
42062,Cigudosa,Soria,Cigudosa
47051,Ciguñuela,Valladolid,Ciguñuela
42063,Cihuela,Soria,Cihuela
26049,Cihuri,La Rioja,Cihuri
18048,Cijuela,Granada,Cijuela
05059,Cillán,Ávila,Cillán
09102,Cillaperlata,Burgos,Cillaperlata
10064,Cilleros,Cáceres,Cilleros
37104,Cilleros de la Bastida,Salamanca,Cilleros de la Bastida
09103,Cilleruelo de Abajo,Burgos,Cilleruelo de Abajo
09104,Cilleruelo de Arriba,Burgos,Cilleruelo de Arriba
40055,Cilleruelo de San Mamés,Segovia,Cilleruelo de San Mamés
39022,Cillorigo de Liébana,Cantabria,Cillorigo de Liébana
24054,Cimanes de la Vega,León,Cimanes de la Vega
24055,Cimanes del Tejar,León,Cimanes del Tejar
50082,Cimballa,Zaragoza,Cimballa
50083,Cinco Olivas,Zaragoza,Cinco Olivas
19087,Cincovillas,Guadalajara,Cincovillas
12045,Cinctorres,Castellón,Cinctorres
31072,Cintruénigo,Navarra,Cintruénigo
37106,Cipérez,Salamanca,Cipérez
12046,Cirat,Castellón,Cirat
31074,Cirauqui/Zirauki,Navarra,Cirauqui/Zirauki
42064,Ciria,Soria,Ciria
31075,Ciriza/Ziritza,Navarra,Ciriza/Ziritza
19088,Ciruelas,Guadalajara,Ciruelas
45050,Ciruelos,Toledo,Ciruelos
09105,Ciruelos de Cervera,Burgos,Ciruelos de Cervera
19089,Ciruelos del Pinar,Guadalajara,Ciruelos del Pinar
26050,Cirueña,La Rioja,Cirueña
42065,Cirujales del Río,Soria,Cirujales del Río
05060,Cisla,Ávila,Cisla
34059,Cisneros,Palencia,Cisneros
17051,Cistella,Girona,Cistella
47052,Cistérniga,Valladolid,Cistérniga
24056,Cistierna,León,Cistierna
13034,Ciudad Real,Ciudad Real,Ciudad Real
37107,Ciudad Rodrigo,Salamanca,Ciudad Rodrigo
07015,Ciutadella de Menorca,Islas Baleares,Ciutadella de Menorca
25074,Ciutadilla,Lleida,Ciutadilla
31076,Cizur,Navarra,Cizur
50084,Clarés de Ribota,Zaragoza,Clarés de Ribota
25075,Clariana de Cardener,Lleida,Clariana de Cardener
26051,Clavijo,La Rioja,Clavijo
33018,Coaña,Asturias,Coaña
04034,Cóbdar,Almería,Cóbdar
45051,Cobeja,Toledo,Cobeja
28041,Cobeña,Madrid,Cobeña
19090,Cobeta,Guadalajara,Cobeta
45052,Cobisa,Toledo,Cobisa
34060,Cobos de Cerrato,Palencia,Cobos de Cerrato
40056,Cobos de Fuentidueña,Segovia,Cobos de Fuentidueña
49050,Cobreros,Zamora,Cobreros
40057,Coca,Segovia,Coca
37108,Coca de Alba,Salamanca,Coca de Alba
03056,Cocentaina,Alicante,Cocentaina
50085,Codo,Zaragoza,Codo
44080,Codoñera (La),Teruel,La Codoñera
40058,Codorniz,Segovia,Codorniz
50086,Codos,Zaragoza,Codos
06037,Codosera (La),Badajoz,La Codosera
46097,Cofrentes,Valencia,Cofrentes
47053,Cogeces de Íscar,Valladolid,Cogeces de Íscar
47054,Cogeces del Monte,Valladolid,Cogeces del Monte
19091,Cogollor,Guadalajara,Cogollor
09108,Cogollos,Burgos,Cogollos
18049,Cogollos de Guadix,Granada,Cogollos de Guadix
18050,Cogollos de la Vega,Granada,Cogollos de la Vega
19092,Cogolludo,Guadalajara,Cogolludo
25076,Cogul (El),Lleida,El Cogul
29042,Coín,Málaga,Coín
15027,Coirós,A Coruña,Coirós
17054,Colera,Girona,Colera
32026,Coles,Ourense,Coles
05061,Colilla (La),Ávila,La Colilla
39023,Colindres,Cantabria,Colindres
25077,Coll de Nargó,Lleida,Coll de Nargó
05062,Collado de Contreras,Ávila,Collado de Contreras
10065,Collado de la Vera,Cáceres,Collado de la Vera
05063,Collado del Mirón,Ávila,Collado del Mirón
40059,Collado Hermoso,Segovia,Collado Hermoso
28046,Collado Mediano,Madrid,Collado Mediano
28047,Collado Villalba,Madrid,Collado Villalba
34061,Collazos de Boedo,Palencia,Collazos de Boedo
08069,Collbató,Barcelona,Collbató
43045,Colldejou,Tarragona,Colldejou
08070,Collsuspina,Barcelona,Collsuspina
29043,Colmenar,Málaga,Colmenar
37109,Colmenar de Montemayor,Salamanca,Colmenar de Montemayor
28043,Colmenar de Oreja,Madrid,Colmenar de Oreja
28042,Colmenar del Arroyo,Madrid,Colmenar del Arroyo
28045,Colmenar Viejo,Madrid,Colmenar Viejo
28044,Colmenarejo,Madrid,Colmenarejo
18051,Colomera,Granada,Colomera
17055,Colomers,Girona,Colomers
33019,Colunga,Asturias,Colunga
22090,Colungo,Huesca,Colungo
25163,Coma i la Pedra (La),Lleida,La Coma i la Pedra
29044,Comares,Málaga,Comares
39024,Comillas,Cantabria,Comillas
29045,Cómpeta,Málaga,Cómpeta
25161,Conca de Dalt,Lleida,Conca de Dalt
40060,Condado de Castilnovo,Segovia,Condado de Castilnovo
09109,Condado de Treviño,Burgos,Condado de Treviño
19095,Condemios de Abajo,Guadalajara,Condemios de Abajo
19096,Condemios de Arriba,Guadalajara,Condemios de Arriba
43046,Conesa,Tarragona,Conesa
03057,Confrides,Alicante,Confrides
24057,Congosto,León,Congosto
34062,Congosto de Valdavia,Palencia,Congosto de Valdavia
19097,Congostrina,Guadalajara,Congostrina
11014,Conil de la Frontera,Cádiz,Conil de la Frontera
14020,Conquista,Córdoba,Conquista
10066,Conquista de la Sierra,Cáceres,Conquista de la Sierra
07016,Consell,Islas Baleares,Consell
43047,Constantí,Tarragona,Constantí
41033,Constantina,Sevilla,Constantina
05064,Constanzana,Ávila,Constanzana
45053,Consuegra,Toledo,Consuegra
50087,Contamina,Zaragoza,Contamina
09110,Contreras,Burgos,Contreras
49052,Coomonte,Zamora,Coomonte
19098,Copernal,Guadalajara,Copernal
08071,Copons,Barcelona,Copons
44082,Corbalán,Teruel,Corbalán
46098,Corbera,Valencia,Corbera
43048,Corbera d'Ebre,Tarragona,Corbera d'Ebre
08072,Corbera de Llobregat,Barcelona,Corbera de Llobregat
24058,Corbillos de los Oteros,León,Corbillos de los Oteros
25078,Corbins,Lleida,Corbins
17057,Corçà,Girona,Corçà
47055,Corcos,Valladolid,Corcos
15028,Corcubión,A Coruña,Corcubión
14021,Córdoba,Córdoba,Córdoba
06038,Cordobilla de Lácara,Badajoz,Cordobilla de Lácara
37110,Cordovilla,Salamanca,Cordovilla
34063,Cordovilla la Real,Palencia,Cordovilla la Real
26052,Cordovín,La Rioja,Cordovín
19099,Corduente,Guadalajara,Corduente
31077,Corella,Navarra,Corella
26053,Corera,La Rioja,Corera
49053,Coreses,Zamora,Coreses
27014,Corgo (O),Lugo,O Corgo
10067,Coria,Cáceres,Coria
41034,Coria del Río,Sevilla,Coria del Río
41035,Coripe,Sevilla,Coripe
15029,Coristanco,A Coruña,Coristanco
26054,Cornago,La Rioja,Cornago
08073,Cornellà de Llobregat,Barcelona,Cornellà de Llobregat
17056,Cornellà del Terri,Girona,Cornellà del Terri
43049,Cornudella de Montsant,Tarragona,Cornudella de Montsant
06039,Coronada (La),Badajoz,La Coronada
41036,Coronil (El),Sevilla,El Coronil
28048,Corpa,Madrid,Corpa
26055,Corporales,La Rioja,Corporales
45054,Corral de Almaguer,Toledo,Corral de Almaguer
40061,Corral de Ayllón,Segovia,Corral de Ayllón
13035,Corral de Calatrava,Ciudad Real,Corral de Calatrava
02027,Corral-Rubio,Albacete,Corral-Rubio
41037,Corrales (Los),Sevilla,Los Corrales
39025,Corrales de Buelna (Los),Cantabria,Los Corrales de Buelna
47056,Corrales de Duero,Valladolid,Corrales de Duero
49054,Corrales del Vino,Zamora,Corrales del Vino
06040,Corte de Peleas,Badajoz,Corte de Peleas
21024,Corteconcepción,Huelva,Corteconcepción
32027,Cortegada,Ourense,Cortegada
21025,Cortegana,Huelva,Cortegana
21026,Cortelazor,Huelva,Cortelazor
31078,Cortes,Navarra,Cortes
44084,Cortes de Aragón,Teruel,Cortes de Aragón
12048,Cortes de Arenoso,Castellón,Cortes de Arenoso
18053,Cortes de Baza,Granada,Cortes de Baza
29046,Cortes de la Frontera,Málaga,Cortes de la Frontera
46099,Cortes de Pallás,Valencia,Cortes de Pallás
18054,Cortes y Graena,Granada,Cortes y Graena
13036,Cortijos (Los),Ciudad Real,Los Cortijos
24059,Corullón,León,Corullón
15030,Coruña (A),A Coruña,A Coruña
09112,Coruña del Conde,Burgos,Coruña del Conde
33020,Corvera de Asturias,Asturias,Corvera de Asturias
39026,Corvera de Toranzo,Cantabria,Corvera de Toranzo
44085,Cosa,Teruel,Cosa
42068,Coscurita,Soria,Coscurita
28049,Coslada,Madrid,Coslada
27015,Cospeito,Lugo,Cospeito
07017,Costitx,Islas Baleares,Costitx
12049,Costur,Castellón,Costur
50088,Cosuenda,Zaragoza,Cosuenda
49055,Cotanes del Monte,Zamora,Cotanes del Monte
46100,Cotes,Valencia,Cotes
02028,Cotillas,Albacete,Cotillas
42069,Covaleda,Soria,Covaleda
09113,Covarrubias,Burgos,Covarrubias
36013,Covelo,Pontevedra,Covelo
12050,Coves de Vinromà (Les),Castellón,Les Coves de Vinromà
03058,Cox,Alicante,Cox
13037,Cózar,Ciudad Real,Cózar
40902,Cozuelos de Fuentidueña,Segovia,Cozuelos de Fuentidueña
36014,Crecente,Pontevedra,Crecente
43050,Creixell,Tarragona,Creixell
24060,Crémenes,León,Crémenes
17058,Crespià,Girona,Crespià
05065,Crespos,Ávila,Crespos
44086,Cretas,Teruel,Cretas
03059,Crevillent,Alicante,Crevillent
06041,Cristina,Badajoz,Cristina
37112,Cristóbal,Salamanca,Cristóbal
44087,Crivillén,Teruel,Crivillén
17901,Cruïlles Monells i Sant Sadurní de l'Heura,Girona,Cruïlles Monells i Sant Sadurní de l'Heura
10068,Cuacos de Yuste,Cáceres,Cuacos de Yuste
24061,Cuadros,León,Cuadros
32028,Cualedro,Ourense,Cualedro
50089,Cuarte de Huerva,Zaragoza,Cuarte de Huerva
44088,Cuba (La),Teruel,La Cuba
28050,Cubas de la Sagra,Madrid,Cubas de la Sagra
50090,Cubel,Zaragoza,Cubel
08074,Cubelles,Barcelona,Cubelles
25079,Cubells,Lleida,Cubells
42070,Cubilla,Soria,Cubilla
34066,Cubillas de Cerrato,Palencia,Cubillas de Cerrato
24062,Cubillas de los Oteros,León,Cubillas de los Oteros
24063,Cubillas de Rueda,León,Cubillas de Rueda
47057,Cubillas de Santa Marta,Valladolid,Cubillas de Santa Marta
40062,Cubillo,Segovia,Cubillo
19102,Cubillo de Uceda (El),Guadalajara,El Cubillo de Uceda
09114,Cubillo del Campo,Burgos,Cubillo del Campo
49056,Cubillos,Zamora,Cubillos
24064,Cubillos del Sil,León,Cubillos del Sil
44089,Cubla,Teruel,Cubla
49057,Cubo de Benavente,Zamora,Cubo de Benavente
09115,Cubo de Bureba,Burgos,Cubo de Bureba
37113,Cubo de Don Sancho (El),Salamanca,El Cubo de Don Sancho
42071,Cubo de la Solana,Soria,Cubo de la Solana
49058,Cubo de Tierra del Vino (El),Zamora,El Cubo de Tierra del Vino
44090,Cucalón,Teruel,Cucalón
33021,Cudillero,Asturias,Cudillero
49059,Cuelgamures,Zamora,Cuelgamures
40063,Cuéllar,Segovia,Cuéllar
16078,Cuenca,Cuenca,Cuenca
47058,Cuenca de Campos,Valladolid,Cuenca de Campos
50091,Cuerlas (Las),Zaragoza,Las Cuerlas
45055,Cuerva,Toledo,Cuerva
41903,Cuervo (El),Teruel,El Cuervo
44092,Cuervo de Sevilla (El),Sevilla,El Cuervo de Sevilla
42073,Cueva de Ágreda,Soria,Cueva de Ágreda
09117,Cueva de Roa (La),Burgos,La Cueva de Roa
16079,Cueva del Hierro,Cuenca,Cueva del Hierro
29047,Cuevas Bajas,Málaga,Cuevas Bajas
44093,Cuevas de Almudén,Teruel,Cuevas de Almudén
40905,Cuevas de Provanco,Segovia,Cuevas de Provanco
09119,Cuevas de San Clemente,Burgos,Cuevas de San Clemente
29049,Cuevas de San Marcos,Málaga,Cuevas de San Marcos
04035,Cuevas del Almanzora,Almería,Cuevas del Almanzora
29048,Cuevas del Becerro,Málaga,Cuevas del Becerro
18912,Cuevas del Campo,Granada,Cuevas del Campo
05066,Cuevas del Valle,Ávila,Cuevas del Valle
44094,Cuevas Labradas,Teruel,Cuevas Labradas
12051,Culla,Castellón,Culla
18056,Cúllar,Granada,Cúllar
18057,Cúllar Vega,Granada,Cúllar Vega
46105,Cullera,Valencia,Cullera
15031,Culleredo,A Coruña,Culleredo
10069,Cumbre (La),Cáceres,La Cumbre
21027,Cumbres de Enmedio,Huelva,Cumbres de Enmedio
21028,Cumbres de San Bartolomé,Huelva,Cumbres de San Bartolomé
21029,Cumbres Mayores,Huelva,Cumbres Mayores
43051,Cunit,Tarragona,Cunit
36015,Cuntis,Pontevedra,Cuntis
47059,Curiel de Duero,Valladolid,Curiel de Duero
15032,Curtis,A Coruña,Curtis
29050,Cútar,Málaga,Cútar
26056,Cuzcurrita de Río Tirón,La Rioja,Cuzcurrita de Río Tirón
28053,Daganzo de Arriba,Madrid,Daganzo de Arriba
13039,Daimiel,Ciudad Real,Daimiel
46113,Daimús,Valencia,Daimús
04038,Dalías,Almería,Dalías
17060,Darnius,Girona,Darnius
50094,Daroca,Zaragoza,Daroca
26057,Daroca de Rioja,La Rioja,Daroca de Rioja
18063,Darro,Granada,Darro
17061,Das,Girona,Das
03061,Daya Nueva,Alicante,Daya Nueva
03062,Daya Vieja,Alicante,Daya Vieja
20029,Deba,Gipuzkoa,Deba
33022,Degaña,Asturias,Degaña
34067,Dehesa de Montejo,Palencia,Dehesa de Montejo
34068,Dehesa de Romanos,Palencia,Dehesa de Romanos
18064,Dehesas de Guadix,Granada,Dehesas de Guadix
18065,Dehesas Viejas,Granada,Dehesas Viejas
07018,Deià,Islas Baleares,Deià
18066,Deifontes,Granada,Deifontes
10070,Deleitosa,Cáceres,Deleitosa
43901,Deltebre,Tarragona,Deltebre
03063,Dénia,Alicante,Dénia
48901,Derio,Bizkaia,Derio
10071,Descargamaría,Cáceres,Descargamaría
31079,Desojo,Navarra,Desojo
24066,Destriana,León,Destriana
42075,Dévanos,Soria,Dévanos
42076,Deza,Soria,Deza
31080,Dicastillo,Navarra,Dicastillo
05903,Diego del Carpio,Ávila,Diego del Carpio
18067,Diezma,Granada,Diezma
18068,Dílar,Granada,Dílar
48026,Dima,Bizkaia,Dima
37115,Dios le Guarde,Salamanca,Dios le Guarde
15033,Dodro,A Coruña,Dodro
18069,Dólar,Granada,Dólar
03064,Dolores,Alicante,Dolores
46114,Domeño,Valencia,Domeño
40068,Domingo García,Segovia,Domingo García
45058,Domingo Pérez,Toledo,Domingo Pérez
18915,Domingo Pérez de Granada,Granada,Domingo Pérez de Granada
06043,Don Álvaro,Badajoz,Don Álvaro
06044,Don Benito,Badajoz,Don Benito
31081,Donamaria,Navarra,Donamaria
31221,Doneztebe/Santesteban,Navarra,Doneztebe/Santesteban
40069,Donhierro,Segovia,Donhierro
05069,Donjimeno,Ávila,Donjimeno
20069,Donostia/San Sebastián,Gipuzkoa,Donostia/San Sebastián
05070,Donvidas,Ávila,Donvidas
14022,Doña Mencía,Córdoba,Doña Mencía
37116,Doñinos de Ledesma,Salamanca,Doñinos de Ledesma
37117,Doñinos de Salamanca,Salamanca,Doñinos de Salamanca
46115,Dos Aguas,Valencia,Dos Aguas
41038,Dos Hermanas,Sevilla,Dos Hermanas
14023,Dos Torres,Córdoba,Dos Torres
45059,Dosbarrios,Toledo,Dosbarrios
08075,Dosrius,Barcelona,Dosrius
36016,Dozón,Pontevedra,Dozón
19107,Driebes,Guadalajara,Driebes
18070,Dúdar,Granada,Dúdar
34069,Dueñas,Palencia,Dueñas
43053,Duesaigües,Tarragona,Duesaigües
15034,Dumbría,A Coruña,Dumbría
48027,Durango,Bizkaia,Durango
18071,Dúrcal,Granada,Dúrcal
19108,Durón,Guadalajara,Durón
40070,Duruelo,Segovia,Duruelo
42078,Duruelo de la Sierra,Soria,Duruelo de la Sierra
48028,Ea,Bizkaia,Ea
31083,Echarri/Etxarri,Navarra,Echarri/Etxarri
41039,Écija,Sevilla,Écija
20030,Eibar,Gipuzkoa,Eibar
07026,Eivissa,Islas Baleares,Eivissa
50095,Ejea de los Caballeros,Zaragoza,Ejea de los Caballeros
37118,Éjeme,Salamanca,Éjeme
04902,Ejido (El),Almería,El Ejido
44096,Ejulve,Teruel,Ejulve
48031,Elantxobe,Bizkaia,Elantxobe
01021,Elburgo/Burgelu,Álava,Elburgo/Burgelu
02030,Elche de la Sierra,Albacete,Elche de la Sierra
03065,Elche/Elx,Alicante,Elche/Elx
01022,Elciego,Álava,Elciego
03066,Elda,Alicante,Elda
20031,Elduain,Gipuzkoa,Elduain
20033,Elgeta,Gipuzkoa,Elgeta
20032,Elgoibar,Gipuzkoa,Elgoibar
31087,Elgorriaga,Navarra,Elgorriaga
46116,Eliana (L'),Valencia,L' Eliana
10072,Eljas,Cáceres,Eljas
48032,Elorrio,Bizkaia,Elorrio
01023,Elvillar/Bilar,Álava,Elvillar/Bilar
19109,Embid,Guadalajara,Embid
50096,Embid de Ariza,Zaragoza,Embid de Ariza
46117,Emperador,Valencia,Emperador
37119,Encina (La),Salamanca,La Encina
37120,Encina de San Silvestre,Salamanca,Encina de San Silvestre
50098,Encinacorba,Zaragoza,Encinacorba
40071,Encinas,Segovia,Encinas
37121,Encinas de Abajo,Salamanca,Encinas de Abajo
37122,Encinas de Arriba,Salamanca,Encinas de Arriba
47060,Encinas de Esgueva,Valladolid,Encinas de Esgueva
14024,Encinas Reales,Córdoba,Encinas Reales
21031,Encinasola,Huelva,Encinasola
37123,Encinasola de los Comendadores,Salamanca,Encinasola de los Comendadores
24067,Encinedo,León,Encinedo
